Date,JYSOC_Open,JYSOC_High,JYSOC_Low,JYSOC_Close,JYSOC_SMAVG (50)  on Close,JYSOC_SMAVG (100)  on Close,JYSOC_SMAVG (200)  on Close,JYSO2_Open,JYSO2_High,JYSO2_Low,JYSO2_Close,JYSO2_SMAVG (50)  on Close,JYSO2_SMAVG (100)  on Close,JYSO2_SMAVG (200)  on Close,JYSO5_Open,JYSO5_High,JYSO5_Low,JYSO5_Close,JYSO5_SMAVG (50)  on Close,JYSO5_SMAVG (100)  on Close,JYSO5_SMAVG (200)  on Close,JYSO10_Open,JYSO10_High,JYSO10_Low,JYSO10_Close,JYSO10_SMAVG (50)  on Close,JYSO10_SMAVG (100)  on Close,JYSO10_SMAVG (200)  on Close,JYSO30_Open,JYSO30_High,JYSO30_Low,JYSO30_Close,JYSO30_SMAVG (50)  on Close,JYSO30_SMAVG (100)  on Close,JYSO30_SMAVG (200)  on Close
2009-09-01,0.10625,0.111125,0.102505,0.105,0.106533,0.104544,0.118824,0.1925,0.195,0.19125,0.19125,0.1948,0.198149,0.202702,0.55,0.55125,0.5375,0.5375,,,,1.1625,1.16375,1.15,1.15,,,,1.87,1.87125,1.8475,1.8475,,,
2009-09-02,0.10625,0.111125,0.102505,0.105,0.106483,0.104557,0.117924,0.19125,0.192625,0.1875,0.1875,0.19465,0.198049,0.201789,0.5375,0.5375,0.53,0.53,,,,1.15,1.15,1.115,1.115,,,,1.8475,1.8475,1.8025,1.8025,,,
2009-09-03,0.10625,0.111125,0.102505,0.105,0.106433,0.104688,0.116987,0.1875,0.188125,0.18375,0.18375,0.194375,0.197899,0.200846,0.53,0.53,0.5125,0.5125,,,,1.115,1.115,1.0775,1.0775,,,,1.8025,1.8025,1.74,1.74,,,
2009-09-04,0.10625,0.111125,0.102505,0.105,0.106383,0.104748,0.116074,0.18375,0.189375,0.18375,0.1875,0.194175,0.197799,0.199936,0.5125,0.5275,0.5125,0.5275,,,,1.0775,1.105,1.0775,1.105,,,,1.74,1.7825,1.74,1.7825,,,
2009-09-07,0.10625,0.111125,0.102505,0.10625,0.106368,0.104798,0.11518,0.1875,0.19,0.185625,0.18875,0.19405,0.197736,0.199194,0.5275,0.545,0.5275,0.545,,,,1.105,1.14,1.105,1.14,,,,1.7825,1.8325,1.7825,1.8325,,,
2009-09-08,0.10625,0.111125,0.102505,0.105,0.106493,0.104823,0.11428,0.18875,0.191875,0.1865,0.1875,0.1939,0.197711,0.198469,0.545,0.545,0.535,0.535,,,,1.14,1.14,1.1225,1.1225,,,,1.8325,1.8325,1.8225,1.8225,,,
2009-09-09,0.10625,0.107,0.102125,0.1055,0.106428,0.104978,0.113389,0.1875,0.1875,0.181,0.18625,0.193675,0.197674,0.197713,0.535,0.5375,0.535,0.5375,,,,1.1225,1.145,1.1225,1.145,,,,1.8225,1.8775,1.8225,1.8775,,,
2009-09-10,0.10625,0.107,0.102125,0.105,0.106388,0.105008,0.112508,0.18625,0.18925,0.173125,0.184375,0.193412,0.19778,0.196973,0.5375,0.5425,0.5375,0.5425,,,,1.145,1.1675,1.145,1.1675,,,,1.8775,1.91,1.8775,1.91,,,
2009-09-11,0.10625,0.111125,0.102505,0.105,0.106338,0.105038,0.111708,0.185,0.187,0.18125,0.18125,0.193357,0.197767,0.196279,0.5425,0.54375,0.5275,0.5275,,,,1.1675,1.16875,1.1375,1.1375,,,,1.91,1.91125,1.865,1.865,,,
2009-09-14,0.10625,0.113125,0.102505,0.10625,0.106303,0.105088,0.110889,0.18125,0.181625,0.172,0.17375,0.193182,0.19768,0.195572,0.5275,0.5275,0.515,0.515,,,,1.1375,1.1375,1.115,1.115,,,,1.865,1.865,1.834,1.834,,,
2009-09-15,0.10625,0.111125,0.102505,0.105,0.106283,0.105126,0.110077,0.17375,0.179375,0.17375,0.1775,0.193133,0.197555,0.194898,0.515,0.523,0.515,0.523,,,,1.115,1.135,1.115,1.135,,,,1.834,1.855,1.834,1.855,,,
2009-09-16,0.10625,0.111125,0.102505,0.105,0.106263,0.105163,0.109302,0.1775,0.1825,0.17125,0.18,0.193233,0.197455,0.194297,0.523,0.529,0.523,0.529,,,,1.135,1.141,1.135,1.141,,,,1.855,1.86,1.855,1.86,,,
2009-09-17,0.10625,0.111125,0.102505,0.106,0.106233,0.105248,0.108607,0.1785,0.18775,0.1785,0.1875,0.193432,0.197424,0.19381,0.529,0.535,0.529,0.535,,,,1.141,1.1425,1.141,1.1425,,,,1.86,1.86,1.855,1.855,,,
2009-09-18,0.10625,0.111625,0.102505,0.1038,0.106184,0.105274,0.107976,0.1875,0.196875,0.1875,0.1925,0.193733,0.197424,0.193473,0.535,0.5425,0.535,0.5425,,,,1.1425,1.1475,1.1425,1.1475,,,,1.855,1.855,1.8475,1.8475,,,
2009-09-21,0.1075,0.11175,0.105,0.1065,0.106189,0.105326,0.107396,0.1925,0.195,0.1925,0.1925,0.194082,0.197449,0.19316,0.5425,0.5425,0.5425,0.5425,,,,1.1475,1.1475,1.1475,1.1475,,,,1.8475,1.8475,1.8475,1.8475,,,
2009-09-22,0.1075,0.11375,0.105,0.1075,0.106189,0.105507,0.107018,0.1925,0.19725,0.1925,0.1925,0.194383,0.197474,0.192947,0.5425,0.5425,0.5425,0.5425,,,,1.1475,1.1475,1.1475,1.1475,,,,1.8475,1.8475,1.8475,1.8475,,,
2009-09-23,0.1075,0.11375,0.105,0.1075,0.106199,0.105688,0.106856,0.1925,0.19725,0.1925,0.1925,0.194658,0.197499,0.193072,0.5425,0.5425,0.5425,0.5425,,,,1.1475,1.1475,1.1475,1.1475,,,,1.8475,1.8475,1.8475,1.8475,,,
2009-09-24,0.1075,0.11175,0.105,0.106,0.106169,0.105736,0.106686,0.1935,0.195625,0.18875,0.19,0.194807,0.197399,0.193023,0.5425,0.5425,0.5325,0.5325,,,,1.1475,1.1475,1.1275,1.1275,,,,1.8475,1.8475,1.815,1.815,,,
2009-09-25,0.10875,0.10875,0.103375,0.105,0.106169,0.105773,0.106728,0.1925,0.196875,0.18825,0.1925,0.195057,0.197211,0.193117,0.5325,0.5325,0.5225,0.5225,,,,1.1275,1.1275,1.115,1.115,,,,1.815,1.8175,1.815,1.8175,,,
2009-09-28,0.10875,0.11475,0.09938,0.1075,0.106231,0.105823,0.106716,0.1925,0.20175,0.19175,0.1975,0.195358,0.197111,0.19323,0.5225,0.5225,0.52,0.52,,,,1.115,1.115,1.0975,1.0975,,,,1.8175,1.8175,1.78,1.78,,,
2009-09-29,0.10875,0.109,0.102505,0.1075,0.106281,0.105878,0.106703,0.1975,0.203125,0.129375,0.1975,0.195707,0.197036,0.193342,0.52,0.5225,0.52,0.5225,,,,1.0975,1.1075,1.0975,1.1075,,,,1.78,1.805,1.78,1.805,,,
2009-09-30,0.1075,0.11225,0.103005,0.106,0.106251,0.105918,0.106708,0.19625,0.204375,0.196125,0.201875,0.195945,0.19688,0.193577,0.5225,0.53,0.5225,0.53,,,,1.1075,1.1325,1.1075,1.1325,,,,1.805,1.8525,1.805,1.8525,,,
2009-10-01,0.11,0.1135,0.103005,0.107,0.106216,0.105968,0.106718,0.2025,0.208125,0.191875,0.20125,0.19617,0.196792,0.193796,0.53,0.53,0.53,0.53,,,,1.1325,1.1325,1.1225,1.1225,,,,1.8525,1.8525,1.84,1.84,,,
2009-10-02,0.11,0.114,0.103005,0.107,0.106206,0.106013,0.106722,0.20125,0.204375,0.19475,0.19875,0.196345,0.19668,0.194014,0.53,0.53,0.5125,0.5125,,,,1.1225,1.1225,1.095,1.095,,,,1.84,1.84,1.805,1.805,,,
2009-10-05,0.11,0.114,0.103505,0.107,0.106171,0.106043,0.106732,0.19875,0.20125,0.195625,0.1975,0.196495,0.196465,0.194227,0.5125,0.5125,0.51,0.51,,,,1.095,1.1,1.095,1.1,,,,1.805,1.815,1.805,1.815,,,
2009-10-06,0.11,0.1165,0.103505,0.11,0.106196,0.106118,0.106782,0.1945,0.2,0.189375,0.195,0.196445,0.196252,0.194552,0.51,0.51,0.5025,0.5025,,,,1.1,1.1,1.09,1.09,,,,1.815,1.815,1.795,1.795,,,
2009-10-07,0.10875,0.1095,0.103505,0.106,0.106116,0.106153,0.106812,0.19375,0.19875,0.191875,0.19625,0.19637,0.196115,0.194883,0.5025,0.515,0.5025,0.515,,,,1.09,1.095,1.09,1.095,,,,1.795,1.8,1.795,1.8,,,
2009-10-08,0.10875,0.109,0.103505,0.107,0.106056,0.106218,0.106847,0.1945,0.20525,0.190375,0.1975,0.19627,0.195975,0.195221,0.515,0.515,0.51,0.51,,,,1.095,1.095,1.085,1.085,,,,1.8,1.8,1.785,1.785,,,
2009-10-09,0.10875,0.113375,0.103505,0.107,0.105996,0.106263,0.106857,0.19375,0.207875,0.19375,0.20125,0.196245,0.195888,0.195452,0.51,0.5325,0.51,0.5325,,,,1.085,1.1175,1.085,1.1175,,,,1.785,1.825,1.785,1.825,,,
2009-10-12,0.10875,0.112875,0.107,0.107,0.106016,0.106303,0.106892,0.20125,0.201875,0.1975,0.1975,0.19607,0.195688,0.195727,0.5325,0.5325,0.5325,0.5325,,,,1.1175,1.1175,1.1175,1.1175,,,,1.825,1.825,1.825,1.825,,,
2009-10-13,0.10875,0.112875,0.103505,0.107,0.105956,0.106323,0.106914,0.2045,0.2055,0.2005,0.205,0.195795,0.195625,0.195814,0.5325,0.54,0.5325,0.54,,,,1.1175,1.1275,1.1175,1.1275,,,,1.825,1.84,1.825,1.84,,,
2009-10-14,0.10875,0.109,0.103005,0.106,0.105956,0.106408,0.106919,0.2035,0.205,0.1975,0.2,0.195458,0.19545,0.195839,0.54,0.54,0.535,0.535,0.54494,,,1.1275,1.1275,1.125,1.125,1.14782,,,1.84,1.84,1.835,1.835,1.84973,,
2009-10-15,0.1075,0.11225,0.103005,0.107,0.105896,0.106428,0.106917,0.2,0.206625,0.19925,0.205,0.195108,0.19535,0.195852,0.535,0.54,0.535,0.54,0.54369,,,1.125,1.135,1.125,1.135,1.14647,,,1.835,1.85,1.835,1.85,1.84898,,
2009-10-16,0.1075,0.11275,0.103505,0.107,0.105836,0.106436,0.106927,0.205,0.209,0.2015,0.205,0.194807,0.19525,0.195852,0.54,0.54,0.535,0.535,0.54229,,,1.135,1.145,1.135,1.145,1.14507,,,1.85,1.8725,1.85,1.8725,1.84853,,
2009-10-19,0.1075,0.11225,0.103505,0.1085,0.105886,0.106471,0.106962,0.205,0.213125,0.2025,0.2025,0.194257,0.1954,0.195889,0.535,0.535,0.535,0.535,0.54029,,,1.145,1.1525,1.145,1.1525,1.14267,,,1.8725,1.8925,1.8725,1.8925,1.84703,,
2009-10-20,0.1075,0.11275,0.103505,0.108,0.105846,0.106551,0.106989,0.2075,0.214125,0.2025,0.21,0.193933,0.195625,0.196027,0.535,0.5425,0.535,0.5425,0.53844,,,1.1525,1.1775,1.1525,1.1775,1.14062,,,1.8925,1.93,1.8925,1.93,1.84633,,
2009-10-21,0.10875,0.113375,0.103505,0.108,0.105961,0.106581,0.107014,0.2115,0.2125,0.20475,0.208875,0.1938,0.195839,0.196146,0.5425,0.545,0.5425,0.545,0.53694,,,1.1775,1.195,1.1775,1.195,1.13952,,,1.93,1.9725,1.93,1.9725,1.84713,,
2009-10-22,0.10875,0.117,0.104005,0.1095,0.106051,0.106626,0.107049,0.2095,0.220125,0.2095,0.22,0.193825,0.196164,0.196334,0.545,0.57,0.545,0.57,0.53629,,,1.195,1.25,1.195,1.25,1.14012,,,1.9725,2.045,1.9725,2.045,1.85033,,
2009-10-23,0.11,0.1145,0.104005,0.11,0.106151,0.106666,0.107067,0.21875,0.22,0.2115,0.2175,0.1939,0.196451,0.196489,0.57,0.57,0.5575,0.5575,0.53574,,,1.25,1.25,1.225,1.225,1.14077,,,2.045,2.045,1.975,1.975,1.85243,,
2009-10-26,0.11,0.1195,0.100005,0.11375,0.106476,0.106728,0.107104,0.215,0.2205,0.215,0.219,0.19443,0.196441,0.196609,0.5575,0.57,0.5575,0.57,0.53624,,,1.225,1.2475,1.225,1.2475,1.14282,,,1.975,2.0,1.975,2.0,1.85598,,
2009-10-27,0.11375,0.11375,0.10188,0.112,0.106616,0.106768,0.107127,0.2185,0.221875,0.215,0.2175,0.19493,0.196486,0.196746,0.57,0.57,0.5675,0.5675,0.53674,,,1.2475,1.2475,1.245,1.245,1.14507,,,2.0,2.0,1.98,1.98,1.85943,,
2009-10-28,0.11375,0.118375,0.108,0.112,0.106736,0.106826,0.107149,0.2175,0.218125,0.21375,0.215,0.19533,0.196599,0.196821,0.5675,0.5675,0.5675,0.5675,0.53704,,,1.245,1.245,1.23,1.23,1.14657,,,1.98,1.98,1.957,1.957,1.86137,,
2009-10-29,0.11375,0.118375,0.109,0.112,0.106876,0.106886,0.107172,0.215,0.22,0.21,0.21375,0.195805,0.196636,0.196865,0.5675,0.5675,0.5425,0.5425,0.53664,,,1.23,1.23,1.19,1.19,1.14667,,,1.957,1.957,1.895,1.895,1.86122,,
2009-10-30,0.115,0.119,0.109,0.113,0.107036,0.106977,0.107187,0.21,0.214375,0.21,0.2125,0.19633,0.196704,0.196877,0.5425,0.5425,0.54,0.54,0.53659,,,1.19,1.1975,1.19,1.1975,1.14757,,,1.895,1.91,1.895,1.91,1.86222,,
2009-11-02,0.114,0.1175,0.109,0.1175,0.107286,0.107102,0.107224,0.2125,0.21375,0.207125,0.21,0.19682,0.196704,0.19689,0.54,0.54,0.51,0.51,0.53584,,,1.1975,1.1975,1.15,1.15,1.14687,,,1.91,1.91,1.8425,1.8425,1.86092,,
2009-11-03,0.115,0.12025,0.103755,0.113,0.107446,0.107152,0.107227,0.2095,0.215375,0.2095,0.21,0.19732,0.196729,0.19684,0.51,0.51,0.51,0.51,0.53514,,,1.15,1.15,1.15,1.15,1.14632,,,1.8425,1.8425,1.8425,1.8425,1.85972,,
2009-11-04,0.114,0.11625,0.10501,0.115,0.107646,0.107214,0.107208,0.2095,0.216875,0.2095,0.215,0.197845,0.196804,0.196815,0.51,0.525,0.51,0.525,0.53444,,,1.15,1.1725,1.15,1.1725,1.14597,,,1.8425,1.88,1.8425,1.88,1.85912,,
2009-11-05,0.115,0.118875,0.108375,0.114,0.107826,0.107254,0.107166,0.2115,0.215,0.201,0.20625,0.19817,0.196804,0.196734,0.525,0.5375,0.525,0.5375,0.53414,,,1.1725,1.205,1.1725,1.205,1.14672,,,1.88,1.92,1.88,1.92,1.86007,,
2009-11-06,0.115,0.115,0.107,0.114,0.107956,0.107307,0.107117,0.1995,0.21375,0.198125,0.2005,0.19833,0.196759,0.196624,0.5375,0.5375,0.5175,0.5175,0.53354,,,1.205,1.205,1.19,1.19,1.14717,,,1.92,1.92,1.9025,1.9025,1.86092,,
2009-11-09,0.115,0.118,0.10063,0.11125,0.108056,0.107332,0.107048,0.2,0.21375,0.1825,0.20125,0.198518,0.196721,0.196586,0.5175,0.5175,0.505,0.505,0.53264,,,1.19,1.19,1.18,1.18,1.14752,,,1.9025,1.9025,1.885,1.885,1.86122,,
2009-11-10,0.112,0.118125,0.10063,0.115,0.108256,0.107394,0.107023,0.2015,0.203125,0.19375,0.19875,0.198667,0.196734,0.196533,0.505,0.51,0.505,0.51,0.53209,,,1.18,1.18,1.12,1.12,1.14692,,,1.885,1.915,1.885,1.915,1.86257,,
2009-11-11,0.116,0.116,0.100005,0.11,0.108356,0.107419,0.106967,0.19875,0.2,0.190625,0.195,0.198818,0.196734,0.196451,0.51,0.51,0.4975,0.4975,0.53144,,,1.12,1.18,1.12,1.18,1.14822,,,1.915,1.915,1.89,1.89,1.86432,,
2009-11-12,0.111,0.116,0.107,0.11,0.108456,0.107444,0.106911,0.1945,0.197625,0.1935,0.19375,0.199017,0.196696,0.196382,0.4975,0.4975,0.48,0.48,0.53079,,,1.18,1.18,1.1425,1.1425,1.14952,,,1.89,1.89,1.8375,1.8375,1.86627,,
2009-11-13,0.116,0.116,0.111,0.115,0.108656,0.107519,0.106886,0.19375,0.198125,0.187,0.195625,0.19918,0.196678,0.196361,0.48,0.48,0.465,0.465,0.52954,,,1.1425,1.1425,1.11,1.11,1.14962,,,1.8375,1.8375,1.8125,1.8125,1.86687,,
2009-11-16,0.114,0.116125,0.103005,0.11375,0.108806,0.107587,0.106879,0.19625,0.199375,0.191,0.1975,0.199355,0.196702,0.196386,0.465,0.4725,0.465,0.4725,0.52809,,,1.11,1.11,1.105,1.105,1.14892,,,1.8125,1.8125,1.8,1.8,1.86622,,
2009-11-17,0.107,0.113,0.105005,0.11125,0.108931,0.107712,0.106861,0.1975,0.19975,0.18975,0.19625,0.19953,0.196715,0.196429,0.4725,0.4725,0.46,0.46,0.52659,,,1.105,1.105,1.075,1.075,1.14797,,,1.8,1.8,1.7625,1.7625,1.86502,,
2009-11-18,0.11,0.11625,0.104,0.11,0.109021,0.107724,0.106836,0.19625,0.1975,0.19625,0.19625,0.19973,0.196702,0.196473,0.46,0.46,0.46,0.46,0.52504,,,1.075,1.075,1.07,1.07,1.14647,,,1.7625,1.7625,1.755,1.755,1.86257,,
2009-11-19,0.11,0.1125,0.10525,0.1125,0.109171,0.107779,0.106836,0.19625,0.199375,0.193125,0.195,0.199942,0.196678,0.196561,0.46,0.4675,0.46,0.4675,0.52354,,,1.07,1.0775,1.07,1.0775,1.14467,,,1.755,1.755,1.75,1.75,1.85937,,
2009-11-20,0.108,0.11575,0.104,0.1125,0.109321,0.107829,0.106836,0.1925,0.198125,0.1905,0.195,0.200218,0.196788,0.196617,0.4675,0.4675,0.46258,0.46258,0.522242,,,1.0775,1.0775,1.0675,1.0675,1.14327,,,1.75,1.75,1.725,1.725,1.85657,,
2009-11-23,0.104,0.114,0.101255,0.1125,0.109446,0.107874,0.106842,0.195,0.195,0.195,0.195,0.200642,0.196912,0.196679,0.46258,0.46258,0.46258,0.46258,0.521193,,,1.0675,1.0675,1.0675,1.0675,1.14232,,,1.725,1.725,1.725,1.725,1.85439,,
2009-11-24,0.104,0.11425,0.101255,0.106,0.109466,0.107874,0.106803,0.1915,0.199375,0.1915,0.1975,0.201043,0.197087,0.196864,0.46258,0.475,0.46258,0.475,0.520233,,,1.0675,1.075,1.0675,1.075,1.14112,,,1.725,1.7425,1.725,1.7425,1.85214,,
2009-11-25,0.107,0.11425,0.101255,0.106,0.109486,0.107874,0.106783,0.1915,0.1975,0.190625,0.19375,0.201318,0.197275,0.196977,0.475,0.4775,0.475,0.4775,0.519203,,,1.075,1.075,1.07,1.07,1.1397,,,1.7425,1.7425,1.735,1.735,1.84964,,
2009-11-26,0.107,0.1125,0.103005,0.1125,0.109616,0.107924,0.106796,0.1895,0.195,0.1895,0.19375,0.201442,0.197437,0.197046,0.4775,0.48,0.4775,0.48,0.518103,,,1.07,1.0725,1.07,1.0725,1.1383,,,1.735,1.735,1.7325,1.7325,1.84719,,
2009-11-27,0.102005,0.105,0.102005,0.104,0.10962,0.107902,0.106766,0.1905,0.195,0.181,0.185,0.201292,0.197512,0.197123,0.48,0.48,0.4575,0.4575,0.516403,,,1.0725,1.0725,1.0275,1.0275,1.1359,,,1.7325,1.7325,1.685,1.685,1.84394,,
2009-11-30,0.105,0.115,0.101,0.11125,0.109715,0.107952,0.106778,0.185,0.1925,0.181875,0.1825,0.201092,0.197588,0.197253,0.4575,0.4625,0.4575,0.4625,0.514803,,,1.0275,1.0525,1.0275,1.0525,1.134,,,1.685,1.705,1.685,1.705,1.84109,,
2009-12-01,0.104,0.1055,0.09125,0.09125,0.10939,0.107789,0.106691,0.1815,0.183125,0.120625,0.1425,0.200092,0.197238,0.197121,0.4625,0.4625,0.4025,0.4025,0.512003,,,1.0525,1.0525,1.0075,1.0075,1.1312,,,1.705,1.705,1.6825,1.6825,1.83779,,
2009-12-02,0.081,0.095,0.08,0.095,0.10914,0.107669,0.106641,0.1425,0.145,0.1225,0.14375,0.199117,0.196887,0.196927,0.4025,0.4175,0.4025,0.4175,0.509503,,,1.0075,1.0325,1.0075,1.0325,1.1289,,,1.6825,1.71,1.6825,1.71,1.83504,,
2009-12-03,0.081,0.0995,0.08,0.0975,0.10897,0.107569,0.106572,0.1465,0.1465,0.131875,0.14375,0.198193,0.1965,0.196733,0.4175,0.4175,0.41,0.41,0.507053,,,1.0325,1.05,1.0325,1.05,1.12735,,,1.71,1.735,1.71,1.735,1.83344,,
2009-12-04,0.091,0.0945,0.089,0.094,0.10875,0.107459,0.106479,0.1505,0.1505,0.1425,0.1475,0.197293,0.196175,0.196546,0.41,0.42,0.41,0.42,0.505003,,,1.05,1.085,1.05,1.085,1.12675,,,1.735,1.785,1.735,1.785,1.83279,,
2009-12-07,0.094,0.0945,0.0915,0.094,0.10848,0.107356,0.106393,0.145,0.155625,0.145,0.15375,0.196417,0.195888,0.196364,0.42,0.4275,0.42,0.4275,0.503153,,,1.085,1.0975,1.085,1.0975,1.12675,,,1.785,1.8,1.785,1.8,1.83319,,
2009-12-08,0.095,0.10125,0.092625,0.10125,0.108355,0.107318,0.106349,0.1465,0.16,0.12,0.14487,0.195365,0.195536,0.196126,0.4275,0.43,0.4275,0.43,0.501303,,,1.0975,1.0975,1.075,1.075,1.1261,,,1.8,1.8,1.7725,1.7725,1.83254,,
2009-12-09,0.095,0.097,0.08938,0.09625,0.10816,0.107206,0.106293,0.122,0.15875,0.11,0.14588,0.194245,0.195095,0.195943,0.43,0.43,0.4125,0.4125,0.498953,,,1.075,1.075,1.025,1.025,1.12395,,,1.7725,1.7725,1.725,1.725,1.82999,,
2009-12-10,0.097,0.114,0.088755,0.095,0.10792,0.107068,0.106218,0.1595,0.213,0.117,0.14288,0.193078,0.194624,0.195733,0.4125,0.4125,0.4075,0.4075,0.496503,,,1.025,1.025,1.0175,1.0175,1.12185,,,1.725,1.725,1.7,1.7,1.82719,,
2009-12-11,0.098,0.098,0.093255,0.094,0.10766,0.106933,0.106138,0.1525,0.1525,0.106,0.15125,0.192128,0.194236,0.195556,0.4075,0.4075,0.405,0.405,0.494353,,,1.0175,1.06,1.0175,1.06,1.12115,,,1.7,1.7625,1.7,1.7625,1.82634,,
2009-12-14,0.095,0.095,0.088375,0.09375,0.107395,0.106783,0.106072,0.213,0.213,0.118,0.15,0.191178,0.193836,0.195379,0.405,0.41,0.405,0.41,0.492353,,,1.06,1.08,1.06,1.08,1.12075,,,1.7625,1.78,1.7625,1.78,1.82564,,
2009-12-15,0.093,0.114,0.088875,0.09375,0.10707,0.106633,0.105986,0.1645,0.1645,0.112,0.15125,0.190303,0.193374,0.195188,0.41,0.41,0.405,0.405,0.490403,,,1.08,1.08,1.08,1.08,1.12055,,,1.78,1.78,1.775,1.775,1.82524,,
2009-12-16,0.094,0.095,0.08813,0.094,0.10683,0.106473,0.105906,0.124,0.149,0.109,0.1475,0.189328,0.192849,0.194988,0.405,0.405,0.3925,0.3925,0.487953,,,1.08,1.08,1.065,1.065,1.11995,,,1.775,1.775,1.765,1.765,1.82454,,
2009-12-17,0.095,0.10025,0.08813,0.09375,0.106565,0.106311,0.105806,0.119,0.1475,0.108,0.1475,0.188328,0.192299,0.194788,0.3925,0.3925,0.3875,0.3875,0.485503,,,1.065,1.065,1.0575,1.0575,1.1194,,,1.765,1.765,1.765,1.765,1.82414,,
2009-12-18,0.09375,0.098,0.08813,0.098,0.106385,0.106191,0.105733,0.1475,0.149375,0.139,0.14,0.187103,0.191674,0.194531,0.3875,0.3875,0.3775,0.3775,0.482403,,,1.0575,1.0575,1.035,1.035,1.11775,,,1.765,1.765,1.73,1.73,1.82224,,
2009-12-21,0.095,0.0975,0.095,0.095,0.106145,0.106081,0.105646,0.14,0.1425,0.129,0.13875,0.185928,0.190999,0.1943,0.3775,0.3775,0.37,0.37,0.479153,,,1.035,1.035,1.0275,1.0275,1.11595,,,1.73,1.73,1.725,1.725,1.82024,,
2009-12-22,0.095,0.0975,0.087,0.095,0.105905,0.105931,0.105558,0.13875,0.14,0.13,0.1325,0.184478,0.190136,0.194038,0.37,0.37,0.37,0.37,0.475753,,,1.0275,1.05,1.0275,1.05,1.1144,,,1.725,1.77,1.725,1.77,1.81884,,
2009-12-23,0.094,0.102,0.089,0.093,0.105645,0.105801,0.105461,0.124,0.14,0.124,0.1325,0.183128,0.189293,0.193775,0.37,0.37,0.37,0.37,0.472453,0.508697,,1.05,1.05,1.05,1.05,1.1129,1.13036,,1.77,1.77,1.77,1.77,1.81754,1.833635,
2009-12-24,0.093,0.095,0.089,0.095,0.105405,0.105651,0.105396,0.1175,0.14,0.1175,0.135,0.181728,0.188418,0.19355,0.37,0.377,0.37,0.377,0.469193,0.506442,,1.05,1.054,1.05,1.054,1.11128,1.128875,,1.77,1.771,1.77,1.771,1.81596,1.83247,
2009-12-25,0.095,0.0975,0.093125,0.09625,0.10519,0.105513,0.105339,0.1435,0.1435,0.1335,0.13875,0.180403,0.187605,0.193344,0.377,0.39,0.377,0.39,0.466293,0.504292,,1.054,1.064,1.054,1.064,1.10966,1.127365,,1.771,1.782,1.771,1.782,1.81415,1.83134,
2009-12-28,0.093,0.09625,0.090125,0.09625,0.104945,0.105416,0.105271,0.102,0.141,0.102,0.1375,0.179103,0.18668,0.193131,0.39,0.4,0.39,0.4,0.463593,0.501942,,1.064,1.085,1.064,1.085,1.10831,1.12549,,1.782,1.8,1.782,1.8,1.8123,1.829665,
2009-12-29,0.09,0.09625,0.09,0.09625,0.10471,0.105278,0.105202,0.1285,0.14,0.112,0.14,0.177703,0.185818,0.192925,0.4,0.4,0.4,0.4,0.460743,0.499592,,1.085,1.09,1.085,1.09,1.10656,1.12359,,1.8,1.8,1.8,1.8,1.8097,1.828015,
2009-12-30,0.094,0.098,0.091125,0.09625,0.104475,0.105218,0.105133,0.116,0.144375,0.105,0.1375,0.176275,0.185038,0.192669,0.4,0.4,0.3975,0.3975,0.457793,0.497367,,1.09,1.09,1.08,1.08,1.10426,1.12189,,1.8,1.805,1.8,1.805,1.80635,1.82674,
2009-12-31,0.094,0.09625,0.090125,0.09625,0.10421,0.105131,0.105064,0.116,0.1375,0.116,0.1375,0.174625,0.184225,0.192394,0.3975,0.3975,0.3975,0.3975,0.454343,0.495317,,1.08,1.08,1.08,1.08,1.10086,1.12049,,1.805,1.805,1.805,1.805,1.80155,1.82594,
2010-01-01,0.095,0.095,0.094,0.094,0.10389,0.105021,0.104979,0.14,0.14,0.14,0.14,0.173075,0.183488,0.192131,,,,,,,,,,,,,,,,,,,,,
2010-01-04,0.094,0.1,0.09225,0.0975,0.103565,0.105021,0.104917,0.1375,0.144375,0.1375,0.14,0.171495,0.182963,0.191856,0.3975,0.4025,0.3975,0.4025,0.451243,0.493492,,1.08,1.095,1.08,1.095,1.09826,1.119515,,1.805,1.835,1.805,1.835,1.79875,1.82559,
2010-01-05,0.099,0.114,0.09275,0.0975,0.103275,0.104945,0.104854,0.1495,0.1495,0.135125,0.14,0.169945,0.182438,0.191581,0.4025,0.4025,0.395,0.395,0.447743,0.491992,,1.095,1.095,1.085,1.085,1.09501,1.118915,,1.835,1.835,1.8275,1.8275,1.7953,1.82564,
2010-01-06,0.1,0.101,0.09275,0.0975,0.102985,0.10486,0.104792,0.1505,0.1505,0.13825,0.1425,0.168495,0.181913,0.191319,0.395,0.4025,0.395,0.4025,0.444443,0.490592,,1.085,1.095,1.085,1.095,1.09201,1.11854,,1.8275,1.84,1.8275,1.84,1.7925,1.825965,
2010-01-07,0.099,0.099,0.09275,0.098,0.102705,0.104791,0.104738,0.1505,0.1505,0.140625,0.1425,0.16707,0.181438,0.191056,0.4025,0.4125,0.4025,0.4125,0.441343,0.489192,,1.095,1.1175,1.095,1.1175,1.08976,1.118165,,1.84,1.875,1.84,1.875,1.79086,1.826115,
