Date,SHIF1Y_Open,SHIF1Y_High,SHIF1Y_Low,SHIF1Y_Close,SHIF1Y_SMAVG (50)  on Close,SHIF1Y_SMAVG (100)  on Close,SHIF1Y_SMAVG (200)  on Close,SHIF3M_Open,SHIF3M_High,SHIF3M_Low,SHIF3M_Close,SHIF3M_SMAVG (50)  on Close,SHIF3M_SMAVG (100)  on Close,SHIF3M_SMAVG (200)  on Close
2023-04-11,2.65,2.65,2.65,2.65,2.6708,2.6007,2.3483,2.415,2.415,2.415,2.415,2.4305,2.3696,2.0604
2023-04-12,2.65,2.65,2.65,2.65,2.6722,2.6037,2.3497,2.418,2.418,2.418,2.418,2.4316,2.3727,2.0625
2023-04-13,2.65,2.65,2.65,2.65,2.6736,2.6058,2.3511,2.421,2.421,2.421,2.421,2.4328,2.3747,2.0646
2023-04-14,2.65,2.65,2.65,2.65,2.6749,2.6079,2.3526,2.422,2.422,2.422,2.422,2.434,2.3766,2.0667
2023-04-17,2.649,2.649,2.649,2.649,2.6761,2.6097,2.354,2.424,2.424,2.424,2.424,2.4354,2.3784,2.0688
2023-04-18,2.65,2.65,2.65,2.65,2.6772,2.6114,2.3554,2.426,2.426,2.426,2.426,2.4367,2.3802,2.0709
2023-04-19,2.65,2.65,2.65,2.65,2.6781,2.6131,2.3569,2.432,2.432,2.432,2.432,2.4381,2.382,2.0731
2023-04-20,2.649,2.649,2.649,2.649,2.6788,2.6153,2.3583,2.429,2.429,2.429,2.429,2.4394,2.3844,2.0752
2023-04-21,2.649,2.649,2.649,2.649,2.6794,2.6175,2.3597,2.429,2.429,2.429,2.429,2.4406,2.3868,2.0774
2023-04-23,2.649,2.649,2.649,2.649,2.68,2.6199,2.3612,2.429,2.429,2.429,2.429,2.4418,2.3892,2.0795
2023-04-24,2.649,2.649,2.649,2.649,2.6805,2.6221,2.3626,2.43,2.43,2.43,2.43,2.4429,2.3916,2.0817
2023-04-25,2.649,2.649,2.649,2.649,2.681,2.6243,2.3641,2.43,2.43,2.43,2.43,2.4441,2.394,2.0839
2023-04-26,2.649,2.649,2.649,2.649,2.6815,2.6263,2.3656,2.43,2.43,2.43,2.43,2.4451,2.3963,2.0861
2023-04-27,2.648,2.648,2.648,2.648,2.682,2.6282,2.3671,2.43,2.43,2.43,2.43,2.446,2.3986,2.0883
2023-04-28,2.645,2.645,2.645,2.645,2.6822,2.6301,2.3686,2.428,2.428,2.428,2.428,2.4469,2.4009,2.0905
2023-05-04,2.636,2.636,2.636,2.636,2.682,2.6318,2.3701,2.414,2.414,2.414,2.414,2.4473,2.403,2.0926
2023-05-05,2.618,2.618,2.618,2.618,2.6814,2.6332,2.3716,2.401,2.401,2.401,2.401,2.4474,2.4047,2.0947
2023-05-06,2.603,2.603,2.603,2.603,2.6803,2.6344,2.3729,2.393,2.393,2.393,2.393,2.4472,2.4061,2.0968
2023-05-08,2.596,2.596,2.596,2.596,2.6789,2.6353,2.3743,2.386,2.386,2.386,2.386,2.4468,2.4074,2.0989
2023-05-09,2.583,2.583,2.583,2.583,2.6769,2.636,2.3757,2.377,2.377,2.377,2.377,2.446,2.4084,2.101
2023-05-10,2.569,2.569,2.569,2.569,2.6745,2.6364,2.377,2.363,2.363,2.363,2.363,2.4448,2.4092,2.1032
2023-05-11,2.548,2.548,2.548,2.548,2.6713,2.6364,2.3784,2.349,2.349,2.349,2.349,2.4431,2.4097,2.1054
2023-05-12,2.524,2.524,2.524,2.524,2.6676,2.636,2.3796,2.325,2.325,2.325,2.325,2.4406,2.4098,2.1076
2023-05-15,2.508,2.508,2.508,2.508,2.6634,2.6352,2.3809,2.311,2.311,2.311,2.311,2.4376,2.4095,2.1097
2023-05-16,2.496,2.496,2.496,2.496,2.6588,2.6342,2.3822,2.294,2.294,2.294,2.294,2.4342,2.4089,2.1118
2023-05-17,2.49,2.49,2.49,2.49,2.654,2.633,2.3834,2.288,2.288,2.288,2.288,2.4306,2.4082,2.114
2023-05-18,2.49,2.49,2.49,2.49,2.649,2.6318,2.3847,2.278,2.278,2.278,2.278,2.4266,2.4071,2.1161
2023-05-19,2.489,2.489,2.489,2.489,2.6439,2.6305,2.3861,2.269,2.269,2.269,2.269,2.4223,2.4058,2.1182
2023-05-22,2.489,2.489,2.489,2.489,2.6387,2.6292,2.3876,2.262,2.262,2.262,2.262,2.4177,2.4044,2.1204
2023-05-23,2.484,2.484,2.484,2.484,2.6334,2.6278,2.3892,2.255,2.255,2.255,2.255,2.4128,2.4029,2.1227
2023-05-24,2.481,2.481,2.481,2.481,2.628,2.6264,2.3911,2.252,2.252,2.252,2.252,2.4079,2.4014,2.1251
2023-05-25,2.478,2.478,2.478,2.478,2.6226,2.625,2.393,2.243,2.243,2.243,2.243,2.4028,2.3996,2.1276
2023-05-26,2.478,2.478,2.478,2.478,2.6173,2.6235,2.3952,2.238,2.238,2.238,2.238,2.3976,2.3978,2.1303
2023-05-29,2.474,2.474,2.474,2.474,2.6119,2.6221,2.3975,2.233,2.233,2.233,2.233,2.3922,2.3959,2.1332
2023-05-30,2.468,2.468,2.468,2.468,2.6065,2.6207,2.3999,2.223,2.223,2.223,2.223,2.3867,2.394,2.1361
2023-05-31,2.464,2.464,2.464,2.464,2.6013,2.6195,2.4023,2.219,2.219,2.219,2.219,2.3812,2.3924,2.139
2023-06-01,2.453,2.453,2.453,2.453,2.5964,2.6186,2.4046,2.213,2.213,2.213,2.213,2.3757,2.391,2.1419
2023-06-02,2.435,2.435,2.435,2.435,2.5913,2.6178,2.4068,2.199,2.199,2.199,2.199,2.3701,2.3897,2.1448
2023-06-05,2.427,2.427,2.427,2.427,2.5862,2.6169,2.409,2.193,2.193,2.193,2.193,2.3645,2.3883,2.1477
2023-06-06,2.422,2.422,2.422,2.422,2.5811,2.6158,2.4113,2.186,2.186,2.186,2.186,2.3587,2.3867,2.1506
2023-06-07,2.414,2.414,2.414,2.414,2.5758,2.6146,2.4136,2.181,2.181,2.181,2.181,2.353,2.3851,2.1535
2023-06-08,2.409,2.409,2.409,2.409,2.5705,2.6132,2.4158,2.177,2.177,2.177,2.177,2.3473,2.3833,2.1564
2023-06-09,2.404,2.404,2.404,2.404,2.5652,2.6117,2.418,2.161,2.161,2.161,2.161,2.3414,2.3814,2.1593
2023-06-12,2.397,2.397,2.397,2.397,2.5598,2.6101,2.4202,2.148,2.148,2.148,2.148,2.3352,2.3793,2.162
2023-06-13,2.381,2.381,2.381,2.381,2.5541,2.6082,2.4223,2.134,2.134,2.134,2.134,2.329,2.377,2.1647
2023-06-14,2.363,2.363,2.363,2.363,2.5482,2.606,2.4243,2.12,2.12,2.12,2.12,2.3228,2.3745,2.1674
2023-06-15,2.346,2.346,2.346,2.346,2.542,2.6036,2.4262,2.106,2.106,2.106,2.106,2.3164,2.3718,2.1699
2023-06-16,2.348,2.348,2.348,2.348,2.536,2.6013,2.4281,2.105,2.105,2.105,2.105,2.3103,2.3691,2.1725
2023-06-19,2.354,2.354,2.354,2.354,2.5301,2.599,2.43,2.114,2.114,2.114,2.114,2.3043,2.3665,2.1751
2023-06-20,2.357,2.357,2.357,2.357,2.5242,2.5968,2.432,2.126,2.126,2.126,2.126,2.2986,2.364,2.1777
2023-06-21,2.36,2.36,2.36,2.36,2.5184,2.5946,2.4339,2.135,2.135,2.135,2.135,2.293,2.3618,2.1804
2023-06-25,2.36,2.36,2.36,2.36,2.5126,2.5924,2.4358,2.144,2.144,2.144,2.144,2.2875,2.3595,2.1831
2023-06-26,2.366,2.366,2.366,2.366,2.507,2.5903,2.4378,2.148,2.148,2.148,2.148,2.282,2.3574,2.1858
2023-06-27,2.374,2.374,2.374,2.374,2.5014,2.5882,2.4398,2.155,2.155,2.155,2.155,2.2767,2.3554,2.1886
2023-06-28,2.376,2.376,2.376,2.376,2.496,2.586,2.4418,2.161,2.161,2.161,2.161,2.2714,2.3534,2.1914
2023-06-29,2.38,2.38,2.38,2.38,2.4906,2.5839,2.4439,2.167,2.167,2.167,2.167,2.2663,2.3515,2.1943
2023-06-30,2.379,2.379,2.379,2.379,2.4852,2.5816,2.4459,2.168,2.168,2.168,2.168,2.261,2.3496,2.1971
2023-07-03,2.377,2.377,2.377,2.377,2.4797,2.5793,2.448,2.165,2.165,2.165,2.165,2.2557,2.3476,2.1999
2023-07-04,2.377,2.377,2.377,2.377,2.4743,2.5768,2.45,2.164,2.164,2.164,2.164,2.2504,2.3455,2.2027
2023-07-05,2.375,2.375,2.375,2.375,2.4688,2.5744,2.452,2.158,2.158,2.158,2.158,2.245,2.3434,2.2055
2023-07-06,2.368,2.368,2.368,2.368,2.4632,2.5719,2.454,2.147,2.147,2.147,2.147,2.2393,2.3411,2.2083
2023-07-07,2.36,2.36,2.36,2.36,2.4574,2.5692,2.4559,2.138,2.138,2.138,2.138,2.2335,2.3388,2.211
2023-07-10,2.352,2.352,2.352,2.352,2.4515,2.5665,2.4577,2.128,2.128,2.128,2.128,2.2274,2.3363,2.2136
2023-07-11,2.349,2.349,2.349,2.349,2.4455,2.5637,2.4595,2.118,2.118,2.118,2.118,2.2212,2.3336,2.2162
2023-07-12,2.345,2.345,2.345,2.345,2.4395,2.5608,2.4613,2.109,2.109,2.109,2.109,2.2148,2.3309,2.2187
2023-07-13,2.341,2.341,2.341,2.341,2.4336,2.5578,2.463,2.107,2.107,2.107,2.107,2.2087,2.328,2.2212
2023-07-14,2.342,2.342,2.342,2.342,2.4281,2.5547,2.4647,2.101,2.101,2.101,2.101,2.2027,2.3251,2.2236
2023-07-17,2.341,2.341,2.341,2.341,2.4228,2.5516,2.4665,2.1,2.1,2.1,2.1,2.1968,2.322,2.226
2023-07-18,2.34,2.34,2.34,2.34,2.4177,2.5483,2.4682,2.1,2.1,2.1,2.1,2.1911,2.319,2.2283
2023-07-19,2.34,2.34,2.34,2.34,2.4128,2.5449,2.4698,2.1,2.1,2.1,2.1,2.1856,2.3158,2.2306
2023-07-20,2.34,2.34,2.34,2.34,2.4083,2.5414,2.4715,2.1,2.1,2.1,2.1,2.1803,2.3126,2.2327
2023-07-21,2.339,2.339,2.339,2.339,2.4041,2.5377,2.4731,2.1,2.1,2.1,2.1,2.1753,2.3092,2.2349
2023-07-24,2.338,2.338,2.338,2.338,2.4004,2.534,2.4747,2.1,2.1,2.1,2.1,2.1708,2.3057,2.237
2023-07-25,2.338,2.338,2.338,2.338,2.397,2.5302,2.4764,2.1,2.1,2.1,2.1,2.1666,2.3021,2.2391
2023-07-26,2.338,2.338,2.338,2.338,2.3938,2.5263,2.4781,2.099,2.099,2.099,2.099,2.1627,2.2984,2.2412
2023-07-27,2.338,2.338,2.338,2.338,2.3908,2.5224,2.4797,2.098,2.098,2.098,2.098,2.1589,2.2947,2.2433
2023-07-28,2.337,2.337,2.337,2.337,2.3877,2.5184,2.4814,2.098,2.098,2.098,2.098,2.1553,2.291,2.2455
2023-07-31,2.337,2.337,2.337,2.337,2.3847,2.5143,2.4831,2.097,2.097,2.097,2.097,2.1519,2.2871,2.2476
2023-08-01,2.337,2.337,2.337,2.337,2.3816,2.5101,2.4848,2.098,2.098,2.098,2.098,2.1486,2.2831,2.2497
2023-08-02,2.335,2.335,2.335,2.335,2.3786,2.506,2.4864,2.098,2.098,2.098,2.098,2.1454,2.2791,2.2517
2023-08-03,2.331,2.331,2.331,2.331,2.3756,2.5018,2.488,2.092,2.092,2.092,2.092,2.1422,2.2751,2.2538
2023-08-04,2.325,2.325,2.325,2.325,2.3726,2.4976,2.4896,2.085,2.085,2.085,2.085,2.1391,2.2709,2.2557
2023-08-07,2.322,2.322,2.322,2.322,2.3695,2.4934,2.4912,2.08,2.08,2.08,2.08,2.1359,2.2667,2.2576
2023-08-08,2.316,2.316,2.316,2.316,2.3663,2.4891,2.4927,2.075,2.075,2.075,2.075,2.1328,2.2625,2.2595
2023-08-09,2.314,2.314,2.314,2.314,2.3632,2.4848,2.4942,2.074,2.074,2.074,2.074,2.1298,2.2582,2.2613
2023-08-10,2.308,2.308,2.308,2.308,2.3601,2.4807,2.4956,2.067,2.067,2.067,2.067,2.1267,2.254,2.263
2023-08-11,2.306,2.306,2.306,2.306,2.3572,2.4768,2.497,2.065,2.065,2.065,2.065,2.1238,2.2498,2.2647
2023-08-14,2.304,2.304,2.304,2.304,2.3545,2.4729,2.4983,2.063,2.063,2.063,2.063,2.1211,2.2456,2.2663
2023-08-15,2.29,2.29,2.29,2.29,2.3518,2.469,2.4996,2.045,2.045,2.045,2.045,2.1181,2.2413,2.2678
2023-08-16,2.285,2.285,2.285,2.285,2.3491,2.4651,2.5008,2.04,2.04,2.04,2.04,2.1152,2.237,2.2693
2023-08-17,2.28,2.28,2.28,2.28,2.3464,2.4611,2.502,2.03,2.03,2.03,2.03,2.1122,2.2326,2.2707
2023-08-18,2.273,2.273,2.273,2.273,2.3437,2.4571,2.5032,2.026,2.026,2.026,2.026,2.1091,2.2282,2.2721
2023-08-21,2.268,2.268,2.268,2.268,2.3409,2.4531,2.5043,2.024,2.024,2.024,2.024,2.1064,2.2239,2.2734
2023-08-22,2.263,2.263,2.263,2.263,2.3383,2.449,2.5054,2.019,2.019,2.019,2.019,2.1038,2.2195,2.2747
2023-08-23,2.258,2.258,2.258,2.258,2.3358,2.445,2.5065,2.016,2.016,2.016,2.016,2.1015,2.2152,2.276
2023-08-24,2.256,2.256,2.256,2.256,2.3337,2.4409,2.5075,2.016,2.016,2.016,2.016,2.0994,2.2111,2.2772
2023-08-25,2.257,2.257,2.257,2.257,2.3319,2.4369,2.5085,2.014,2.014,2.014,2.014,2.0975,2.207,2.2782
2023-08-28,2.262,2.262,2.262,2.262,2.3302,2.4331,2.5094,2.02,2.02,2.02,2.02,2.0958,2.203,2.2791
2023-08-29,2.27,2.27,2.27,2.27,2.3285,2.4293,2.5103,2.028,2.028,2.028,2.028,2.0941,2.1992,2.2799
2023-08-30,2.276,2.276,2.276,2.276,2.3269,2.4255,2.511,2.036,2.036,2.036,2.036,2.0923,2.1955,2.2805
2023-08-31,2.28,2.28,2.28,2.28,2.3253,2.4218,2.5113,2.043,2.043,2.043,2.043,2.0905,2.1917,2.2807
2023-09-01,2.283,2.283,2.283,2.283,2.3237,2.4182,2.5109,2.044,2.044,2.044,2.044,2.0885,2.188,2.2803
2023-09-04,2.285,2.285,2.285,2.285,2.3221,2.4145,2.5102,2.044,2.044,2.044,2.044,2.0864,2.1842,2.2795
2023-09-05,2.287,2.287,2.287,2.287,2.3204,2.4109,2.5094,2.046,2.046,2.046,2.046,2.0842,2.1805,2.2785
2023-09-06,2.295,2.295,2.295,2.295,2.3187,2.4074,2.5085,2.052,2.052,2.052,2.052,2.082,2.1767,2.2776
2023-09-07,2.304,2.304,2.304,2.304,2.3172,2.4039,2.5077,2.067,2.067,2.067,2.067,2.08,2.1732,2.2767
2023-09-08,2.309,2.309,2.309,2.309,2.3158,2.4005,2.5068,2.081,2.081,2.081,2.081,2.0783,2.1696,2.2758
2023-09-11,2.321,2.321,2.321,2.321,2.3147,2.3972,2.5062,2.094,2.094,2.094,2.094,2.0769,2.1663,2.2753
2023-09-12,2.331,2.331,2.331,2.331,2.3138,2.394,2.5058,2.104,2.104,2.104,2.104,2.0757,2.163,2.2749
2023-09-13,2.339,2.339,2.339,2.339,2.3131,2.3909,2.5054,2.117,2.117,2.117,2.117,2.0749,2.1599,2.2746
2023-09-14,2.347,2.347,2.347,2.347,2.3126,2.3879,2.505,2.144,2.144,2.144,2.144,2.0748,2.1571,2.2744
2023-09-15,2.361,2.361,2.361,2.361,2.3127,2.385,2.5046,2.165,2.165,2.165,2.165,2.0753,2.1544,2.2742
2023-09-18,2.374,2.374,2.374,2.374,2.3131,2.3823,2.5043,2.194,2.194,2.194,2.194,2.0767,2.1521,2.2742
2023-09-19,2.388,2.388,2.388,2.388,2.3139,2.3797,2.504,2.221,2.221,2.221,2.221,2.0787,2.15,2.2743
2023-09-20,2.402,2.402,2.402,2.402,2.315,2.3772,2.5037,2.243,2.243,2.243,2.243,2.0814,2.1481,2.2745
2023-09-21,2.409,2.409,2.409,2.409,2.3164,2.375,2.5034,2.26,2.26,2.26,2.26,2.0845,2.1466,2.2748
2023-09-22,2.412,2.412,2.412,2.412,2.3178,2.3729,2.5031,2.273,2.273,2.273,2.273,2.0879,2.1453,2.275
2023-09-25,2.416,2.416,2.416,2.416,2.3193,2.371,2.5027,2.282,2.282,2.282,2.282,2.0915,2.1442,2.2752
2023-09-26,2.432,2.432,2.432,2.432,2.3211,2.3694,2.5024,2.294,2.294,2.294,2.294,2.0954,2.1433,2.2753
2023-09-27,2.44,2.44,2.44,2.44,2.3231,2.368,2.502,2.303,2.303,2.303,2.303,2.0995,2.1425,2.2755
2023-09-28,2.446,2.446,2.446,2.446,2.3252,2.3668,2.5016,2.302,2.302,2.302,2.302,2.1035,2.1419,2.2756
2023-10-07,2.446,2.446,2.446,2.446,2.3274,2.3657,2.5011,2.3,2.3,2.3,2.3,2.1075,2.1414,2.2756
2023-10-08,2.447,2.447,2.447,2.447,2.3296,2.365,2.5005,2.3,2.3,2.3,2.3,2.1115,2.1412,2.2755
2023-10-09,2.447,2.447,2.447,2.447,2.3317,2.3644,2.4998,2.3,2.3,2.3,2.3,2.1155,2.1411,2.2753
2023-10-10,2.452,2.452,2.452,2.452,2.334,2.3639,2.499,2.302,2.302,2.302,2.302,2.1196,2.1411,2.275
2023-10-11,2.457,2.457,2.457,2.457,2.3364,2.3636,2.4983,2.304,2.304,2.304,2.304,2.1237,2.1413,2.2747
2023-10-12,2.463,2.463,2.463,2.463,2.3389,2.3633,2.4976,2.305,2.305,2.305,2.305,2.1278,2.1416,2.2743
2023-10-13,2.466,2.466,2.466,2.466,2.3415,2.3631,2.4968,2.308,2.308,2.308,2.308,2.1321,2.142,2.2739
2023-10-16,2.474,2.474,2.474,2.474,2.3442,2.3629,2.496,2.309,2.309,2.309,2.309,2.1363,2.1424,2.2734
2023-10-17,2.482,2.482,2.482,2.482,2.3472,2.3629,2.4953,2.313,2.313,2.313,2.313,2.1406,2.143,2.273
2023-10-18,2.49,2.49,2.49,2.49,2.3504,2.363,2.4947,2.321,2.321,2.321,2.321,2.1452,2.1437,2.2725
2023-10-19,2.497,2.497,2.497,2.497,2.3538,2.3632,2.4941,2.333,2.333,2.333,2.333,2.1501,2.1446,2.2721
2023-10-20,2.502,2.502,2.502,2.502,2.3574,2.3634,2.4935,2.34,2.34,2.34,2.34,2.1553,2.1456,2.2717
2023-10-23,2.504,2.504,2.504,2.504,2.3612,2.3637,2.4929,2.35,2.35,2.35,2.35,2.1608,2.1468,2.2714
2023-10-24,2.507,2.507,2.507,2.507,2.365,2.3641,2.4924,2.364,2.364,2.364,2.364,2.1666,2.1482,2.2711
2023-10-25,2.512,2.512,2.512,2.512,2.3691,2.3646,2.4921,2.378,2.378,2.378,2.378,2.1728,2.1498,2.2711
2023-10-26,2.512,2.512,2.512,2.512,2.3732,2.3652,2.4919,2.39,2.39,2.39,2.39,2.1793,2.1516,2.2713
2023-10-27,2.515,2.515,2.515,2.515,2.3774,2.366,2.4919,2.399,2.399,2.399,2.399,2.1861,2.1536,2.2716
2023-10-30,2.523,2.523,2.523,2.523,2.3821,2.367,2.4919,2.406,2.406,2.406,2.406,2.1933,2.1557,2.272
2023-10-31,2.53,2.53,2.53,2.53,2.387,2.368,2.4919,2.415,2.415,2.415,2.415,2.2008,2.158,2.2724
2023-11-01,2.536,2.536,2.536,2.536,2.3921,2.3693,2.4919,2.421,2.421,2.421,2.421,2.2086,2.1604,2.2727
2023-11-02,2.541,2.541,2.541,2.541,2.3975,2.3706,2.4919,2.426,2.426,2.426,2.426,2.2166,2.1629,2.2731
2023-11-03,2.543,2.543,2.543,2.543,2.403,2.372,2.4918,2.43,2.43,2.43,2.43,2.2247,2.1656,2.2735
2023-11-06,2.544,2.544,2.544,2.544,2.4086,2.3734,2.4918,2.438,2.438,2.438,2.438,2.2331,2.1685,2.2739
2023-11-07,2.546,2.546,2.546,2.546,2.4144,2.3751,2.4916,2.445,2.445,2.445,2.445,2.2417,2.1716,2.2743
2023-11-08,2.552,2.552,2.552,2.552,2.4203,2.377,2.4915,2.449,2.449,2.449,2.449,2.2503,2.1749,2.2747
2023-11-09,2.553,2.553,2.553,2.553,2.4262,2.379,2.4913,2.45,2.45,2.45,2.45,2.2591,2.1783,2.275
2023-11-10,2.56,2.56,2.56,2.56,2.4322,2.3812,2.4912,2.451,2.451,2.451,2.451,2.2677,2.1818,2.2754
2023-11-13,2.561,2.561,2.561,2.561,2.438,2.3832,2.4911,2.451,2.451,2.451,2.451,2.2761,2.1851,2.2758
2023-11-14,2.562,2.562,2.562,2.562,2.4437,2.3853,2.491,2.452,2.452,2.452,2.452,2.2845,2.1884,2.2762
2023-11-15,2.562,2.562,2.562,2.562,2.4493,2.3873,2.491,2.453,2.453,2.453,2.453,2.2927,2.1916,2.2767
2023-11-16,2.562,2.562,2.562,2.562,2.4549,2.3893,2.4909,2.457,2.457,2.457,2.457,2.3009,2.1947,2.2771
2023-11-17,2.5622,2.5622,2.5622,2.5622,2.4605,2.3913,2.4908,2.4611,2.4611,2.4611,2.4611,2.3093,2.1978,2.2776
2023-11-20,2.561,2.561,2.561,2.561,2.4659,2.3932,2.4907,2.461,2.461,2.461,2.461,2.3176,2.2009,2.2781
2023-11-21,2.561,2.561,2.561,2.561,2.4713,2.395,2.4905,2.461,2.461,2.461,2.461,2.3257,2.2039,2.2786
2023-11-22,2.562,2.562,2.562,2.562,2.4764,2.3968,2.4903,2.462,2.462,2.462,2.462,2.3336,2.2068,2.2792
2023-11-23,2.561,2.561,2.561,2.561,2.4815,2.3986,2.4901,2.462,2.462,2.462,2.462,2.3413,2.2098,2.2797
2023-11-24,2.561,2.561,2.561,2.561,2.4863,2.4005,2.4899,2.462,2.462,2.462,2.462,2.3486,2.2128,2.2802
2023-11-27,2.563,2.563,2.563,2.563,2.4909,2.4023,2.4896,2.463,2.463,2.463,2.463,2.3558,2.2157,2.2806
2023-11-28,2.564,2.564,2.564,2.564,2.4954,2.4042,2.4893,2.465,2.465,2.465,2.465,2.3628,2.2188,2.2811
2023-11-29,2.564,2.564,2.564,2.564,2.4997,2.4062,2.489,2.481,2.481,2.481,2.481,2.3695,2.2222,2.2816
2023-11-30,2.564,2.564,2.564,2.564,2.5038,2.4082,2.4887,2.493,2.493,2.493,2.493,2.3761,2.2257,2.2822
2023-12-01,2.565,2.565,2.565,2.565,2.5076,2.4104,2.4884,2.503,2.503,2.503,2.503,2.3822,2.2295,2.2829
2023-12-04,2.567,2.567,2.567,2.567,2.5112,2.4125,2.4881,2.519,2.519,2.519,2.519,2.3882,2.2335,2.2835
2023-12-05,2.571,2.571,2.571,2.571,2.5146,2.4148,2.4878,2.533,2.533,2.533,2.533,2.394,2.2377,2.2843
2023-12-06,2.577,2.577,2.577,2.577,2.5179,2.4172,2.4875,2.537,2.537,2.537,2.537,2.3995,2.242,2.285
2023-12-07,2.6,2.6,2.6,2.6,2.5217,2.4197,2.4872,2.554,2.554,2.554,2.554,2.4052,2.2465,2.2858
2023-12-08,2.621,2.621,2.621,2.621,2.5258,2.4225,2.4871,2.564,2.564,2.564,2.564,2.4108,2.2512,2.2866
2023-12-11,2.635,2.635,2.635,2.635,2.5299,2.4255,2.4869,2.572,2.572,2.572,2.572,2.4164,2.2559,2.2874
2023-12-12,2.644,2.644,2.644,2.644,2.5339,2.4285,2.4867,2.585,2.585,2.585,2.585,2.422,2.2607,2.2883
2023-12-13,2.647,2.647,2.647,2.647,2.538,2.4316,2.4865,2.593,2.593,2.593,2.593,2.4278,2.2657,2.2891
2023-12-14,2.649,2.649,2.649,2.649,2.542,2.4347,2.4862,2.597,2.597,2.597,2.597,2.4338,2.2706,2.2899
2023-12-15,2.649,2.649,2.649,2.649,2.5461,2.4378,2.4859,2.601,2.601,2.601,2.601,2.4398,2.2757,2.2907
2023-12-18,2.649,2.649,2.649,2.649,2.5501,2.4409,2.4856,2.603,2.603,2.603,2.603,2.4458,2.2807,2.2914
2023-12-19,2.65,2.65,2.65,2.65,2.5541,2.444,2.4852,2.601,2.601,2.601,2.601,2.4518,2.2857,2.2921
2023-12-20,2.65,2.65,2.65,2.65,2.5579,2.4472,2.4848,2.601,2.601,2.601,2.601,2.4578,2.2907,2.2927
2023-12-21,2.651,2.651,2.651,2.651,2.5617,2.4503,2.4843,2.604,2.604,2.604,2.604,2.4637,2.2958,2.2934
2023-12-22,2.652,2.652,2.652,2.652,2.5654,2.4535,2.4839,2.604,2.604,2.604,2.604,2.4697,2.3009,2.294
2023-12-25,2.65,2.65,2.65,2.65,2.5689,2.4566,2.4834,2.601,2.601,2.601,2.601,2.4755,2.3059,2.2945
2023-12-26,2.649,2.649,2.649,2.649,2.5723,2.4597,2.4829,2.6,2.6,2.6,2.6,2.4812,2.3109,2.295
2023-12-27,2.641,2.641,2.641,2.641,2.5753,2.4628,2.4823,2.59,2.59,2.59,2.59,2.4866,2.3159,2.2955
2023-12-28,2.611,2.611,2.611,2.611,2.5776,2.4657,2.4816,2.556,2.556,2.556,2.556,2.4911,2.3206,2.2958
2023-12-29,2.581,2.581,2.581,2.581,2.5791,2.4683,2.4808,2.53,2.53,2.53,2.53,2.4949,2.3251,2.2959
2024-01-02,2.532,2.532,2.532,2.532,2.5797,2.4704,2.4798,2.45,2.45,2.45,2.45,2.4969,2.3289,2.2957
2024-01-03,2.509,2.509,2.509,2.509,2.5797,2.4724,2.4786,2.423,2.423,2.423,2.423,2.4981,2.3323,2.2953
2024-01-04,2.496,2.496,2.496,2.496,2.5794,2.4743,2.4775,2.399,2.399,2.399,2.399,2.4985,2.3357,2.2948
2024-01-05,2.491,2.491,2.491,2.491,2.579,2.4761,2.4764,2.396,2.396,2.396,2.396,2.4986,2.339,2.2944
2024-01-08,2.485,2.485,2.485,2.485,2.5784,2.4779,2.4754,2.396,2.396,2.396,2.396,2.4985,2.3423,2.294
2024-01-09,2.48,2.48,2.48,2.48,2.5775,2.4798,2.4744,2.397,2.397,2.397,2.397,2.4984,2.3458,2.2936
2024-01-10,2.477,2.477,2.477,2.477,2.5765,2.4817,2.4734,2.4,2.4,2.4,2.4,2.4981,2.3494,2.2932
2024-01-11,2.476,2.476,2.476,2.476,2.5753,2.4837,2.4724,2.4,2.4,2.4,2.4,2.4976,2.3531,2.2929
2024-01-12,2.475,2.475,2.475,2.475,2.574,2.4857,2.4714,2.4,2.4,2.4,2.4,2.4971,2.3569,2.2925
2024-01-15,2.472,2.472,2.472,2.472,2.5725,2.4878,2.4704,2.4,2.4,2.4,2.4,2.4965,2.3606,2.2923
2024-01-16,2.469,2.469,2.469,2.469,2.571,2.4898,2.4694,2.401,2.401,2.401,2.401,2.4958,2.3644,2.292
2024-01-17,2.47,2.47,2.47,2.47,2.5695,2.4919,2.4684,2.402,2.402,2.402,2.402,2.4949,2.3683,2.2918
2024-01-18,2.469,2.469,2.469,2.469,2.5679,2.4941,2.4675,2.4,2.4,2.4,2.4,2.4939,2.3721,2.2916
2024-01-19,2.469,2.469,2.469,2.469,2.5662,2.4962,2.4666,2.4,2.4,2.4,2.4,2.4929,2.376,2.2915
2024-01-22,2.468,2.468,2.468,2.468,2.5643,2.4983,2.4657,2.4,2.4,2.4,2.4,2.4919,2.3798,2.2914
2024-01-23,2.468,2.468,2.468,2.468,2.5625,2.5002,2.4648,2.4,2.4,2.4,2.4,2.4909,2.3835,2.2914
2024-01-24,2.468,2.468,2.468,2.468,2.5606,2.5022,2.4639,2.4,2.4,2.4,2.4,2.4899,2.3872,2.2913
2024-01-25,2.468,2.468,2.468,2.468,2.5587,2.504,2.4629,2.4,2.4,2.4,2.4,2.4888,2.3907,2.2912
