Date,GACGB3M_Close,GACGB2_Close,GACGB5_Close,GACGB10_Close,GACGB30_Close
3/11/2010,3.9234,4.8726,5.3935,5.6651,
3/12/2010,4.0036,4.8839,5.4021,5.6746,
3/15/2010,4.0004,4.8876,5.4086,5.6715,
3/16/2010,3.9352,4.8584,5.3784,5.6334,
3/17/2010,3.9892,4.8591,5.3825,5.6619,
3/18/2010,3.923,4.8579,5.3829,5.6494,
3/19/2010,3.9115,4.8782,5.4039,5.67,
3/22/2010,3.9141,4.8958,5.4202,5.6825,
3/23/2010,3.8854,4.892,5.4137,5.6626,
3/24/2010,4.0078,4.9434,5.4597,5.6906,
3/25/2010,4.0018,4.985,5.5175,5.7546,
3/26/2010,4.029,4.9483,5.4886,5.7376,
3/29/2010,3.9982,4.977,5.5221,5.7932,
3/30/2010,4.2783,5.0117,5.5471,5.7956,
3/31/2010,4.0784,4.9891,5.5204,5.7805,
4/1/2010,4.0355,4.9458,5.4812,5.7535,
4/6/2010,4.0782,5.0488,5.5856,5.848,
4/7/2010,4.3113,5.0292,5.5686,5.853,
4/8/2010,4.1949,4.9698,5.5076,5.7745,
4/9/2010,4.1965,4.995,5.534,5.813,
4/12/2010,4.1615,4.9962,5.5463,5.8369,
4/13/2010,4.1627,4.9454,5.4976,5.7749,
4/14/2010,4.3352,4.983,5.54,5.8259,
4/15/2010,4.2043,5.0215,5.5825,5.8579,
4/16/2010,4.1892,4.9749,5.5371,5.817,
4/19/2010,4.1107,4.8964,5.4531,5.7495,
4/20/2010,4.119,4.9585,5.5185,5.8085,
4/21/2010,4.287,5.036,5.5926,5.854,
4/22/2010,4.1832,5.0156,5.5695,5.8055,
4/23/2010,4.1973,4.994,5.549,5.7985,
4/27/2010,4.203,4.978,5.535,5.786,
4/28/2010,4.2898,4.9135,5.4755,5.7155,
4/29/2010,4.1691,4.944,5.512,5.7384,
4/30/2010,4.1725,4.9459,5.5171,5.711,
5/3/2010,4.1798,5.0255,5.5971,5.78,
5/4/2010,4.293,4.9844,5.5575,5.7445,
5/5/2010,4.3814,4.911,5.4616,5.657,
5/6/2010,4.2771,4.818,5.3541,5.5399,
5/7/2010,4.2509,4.682,5.2059,5.4665,
5/10/2010,4.2768,4.8389,5.3585,5.5685,
5/11/2010,4.3074,4.7301,5.2695,5.487,
5/12/2010,4.3441,4.7089,5.2466,5.4785,
5/13/2010,4.2142,4.778,5.318,5.538,
5/14/2010,4.2329,4.7305,5.2716,5.507,
5/17/2010,4.2479,4.6221,5.1669,5.4659,
5/18/2010,4.2264,4.634,5.1925,5.5034,
5/19/2010,4.302,4.514,5.0889,5.4351,
5/20/2010,4.208,4.481,5.0605,5.4026,
5/21/2010,4.1885,4.4251,5.0146,5.3916,
5/24/2010,4.2212,4.4265,5.0135,5.3416,
5/25/2010,4.2181,4.301,4.8796,5.2628,
5/26/2010,4.3163,4.3604,4.948,5.3276,
5/27/2010,4.1974,4.4471,5.0349,5.3876,
5/28/2010,4.2403,4.4869,5.075,5.4185,
5/31/2010,4.1903,4.4241,5.0141,5.3725,
6/1/2010,4.2157,4.4036,4.9946,5.3396,
6/2/2010,4.3242,4.3765,4.965,5.3302,
6/3/2010,4.2549,4.4966,5.0809,5.4284,
6/4/2010,4.2861,4.5092,5.0679,5.4202,
6/7/2010,4.2444,4.3909,4.915,5.2867,
6/8/2010,4.2501,4.4388,4.9534,5.3333,
6/9/2010,4.4798,4.4756,4.9375,5.3054,
6/10/2010,4.352,4.55,4.9813,5.3492,
6/11/2010,4.3813,4.5926,5.0341,5.4001,
6/15/2010,4.3482,4.5296,4.9697,5.3588,
6/16/2010,4.4069,4.6342,5.0471,5.4307,
6/17/2010,4.3625,4.5862,4.9967,5.3617,
6/18/2010,4.3151,4.6162,5.0226,5.362,
6/21/2010,4.3579,4.7104,5.1033,5.4387,
6/22/2010,4.3792,4.6537,5.0425,5.3938,
6/23/2010,4.4373,4.5884,4.9487,5.33,
6/24/2010,4.3298,4.6117,4.9359,5.3109,
6/25/2010,4.339,4.5366,4.847,5.2514,
6/28/2010,4.3257,4.5058,4.8117,5.2362,
6/29/2010,4.3275,4.4562,4.7391,5.145,
6/30/2010,4.4123,4.4376,4.6812,5.0945,
7/1/2010,4.3144,4.4214,4.6469,5.083,
7/2/2010,4.332,4.4339,4.668,5.097,
7/5/2010,4.3305,4.4269,4.6625,5.0631,
7/6/2010,4.3325,4.4338,4.6519,5.0413,
7/7/2010,4.4123,4.4273,4.6457,5.0319,
7/8/2010,4.3486,4.545,4.7787,5.1206,
7/9/2010,4.3902,4.53,4.7756,5.1069,
7/12/2010,4.3496,4.5194,4.7643,5.1162,
7/13/2010,4.3444,4.481,4.7296,5.1115,
7/14/2010,4.4285,4.559,4.8061,5.1765,
7/15/2010,4.3347,4.5088,4.7556,5.1025,
7/16/2010,4.3331,4.532,4.7735,5.1191,
7/19/2010,4.3133,4.5185,4.7405,5.115,
7/20/2010,4.3566,4.6376,4.85,5.22,
7/21/2010,4.8063,4.6225,4.8235,5.1775,
7/22/2010,4.6813,4.6215,4.7955,5.142,
7/23/2010,4.6967,4.6821,4.859,5.2035,
7/26/2010,4.7607,4.7119,4.8915,5.2415,
7/27/2010,4.627,4.718,4.9085,5.27,
7/28/2010,4.972,4.6194,4.8149,5.2135,
7/29/2010,4.6764,4.637,4.838,5.2415,
7/30/2010,4.6886,4.5609,4.765,5.1995,
8/3/2010,4.6673,4.5554,4.7605,5.1705,
8/4/2010,4.7509,4.5491,4.7495,5.1355,
8/5/2010,4.6631,4.5735,4.7795,5.142,
8/6/2010,4.671,4.5999,4.8065,5.154,
8/9/2010,4.6359,4.58,4.7735,5.11,
8/10/2010,4.6581,4.5749,4.7695,5.1015,
8/11/2010,4.732,4.5163,4.707,5.046,
8/12/2010,4.5741,4.5012,4.6824,5.0343,
8/13/2010,4.5817,4.53,4.7168,5.0487,
8/16/2010,4.572,4.4832,4.6645,4.9698,
8/17/2010,4.5577,4.472,4.645,4.936,
8/18/2010,4.6828,4.4572,4.6308,4.931,
8/19/2010,4.5132,4.4265,4.5958,4.9199,
8/20/2010,4.4714,4.4092,4.5775,4.9129,
8/23/2010,4.4929,4.4265,4.6009,4.9391,
8/24/2010,4.4836,4.3791,4.5337,4.855,
8/25/2010,4.5272,4.3055,4.4508,4.7821,
8/26/2010,,4.3085,4.4654,4.7858,
8/27/2010,,4.3199,4.4708,4.8067,
8/30/2010,4.4333,4.3387,4.4917,4.8353,
8/31/2010,4.3641,4.2358,4.3854,4.7628,
9/1/2010,4.446,4.3208,4.4663,4.8032,
9/2/2010,4.4599,4.3379,4.4837,4.8157,
9/3/2010,4.4601,4.3672,4.5129,4.8406,
9/6/2010,4.5263,4.4685,4.6225,4.9215,
9/7/2010,4.544,4.4575,4.595,4.8668,
9/8/2010,4.6277,4.4356,4.575,4.885,
9/9/2010,4.5409,4.5372,4.6847,4.9301,
9/10/2010,4.6633,4.5678,4.7278,4.9769,
9/13/2010,4.6846,4.643,4.8184,5.0669,
9/14/2010,4.7074,4.647,4.7991,5.0366,
9/15/2010,4.8148,4.6793,4.8294,5.0585,
9/16/2010,4.7564,4.6544,4.8075,5.0436,
9/17/2010,4.853,4.7276,4.8843,5.1146,
9/20/2010,4.7778,4.793,4.9396,5.14,
9/21/2010,4.9115,4.8214,4.9636,5.1404,
9/22/2010,4.899,4.8376,4.9529,5.1004,
9/23/2010,4.8729,4.8312,4.9482,5.1056,
9/24/2010,4.982,4.8082,4.9196,5.0508,
9/27/2010,4.8321,4.8468,4.995,5.1279,
9/28/2010,4.8768,4.7972,4.9292,5.062,
9/29/2010,4.8414,4.8359,4.9343,5.0494,
9/30/2010,4.8776,4.7661,4.8513,4.9632,
10/1/2010,5.0327,4.8218,4.9263,5.0674,
10/5/2010,4.8821,4.7136,4.8108,4.9831,
10/6/2010,4.7653,4.7514,4.8754,5.0084,
10/7/2010,4.4127,4.8843,5.0021,5.0541,
10/8/2010,4.5407,4.8197,4.9434,5.0064,
10/11/2010,4.4245,4.8354,4.9357,5.0056,
10/12/2010,4.422,4.7962,4.9,4.9877,
10/13/2010,4.4043,4.7837,4.8932,5.0027,
10/14/2010,4.373,4.7721,4.8886,5.0261,
10/15/2010,4.4541,4.8019,4.9232,5.0791,
10/18/2010,4.3843,4.8063,4.9587,5.1496,
10/19/2010,4.3652,4.8221,4.9795,5.138,
10/20/2010,4.3579,4.7906,4.9383,5.1178,
10/21/2010,4.3648,4.8061,4.9563,5.1216,
10/22/2010,4.7129,4.8347,4.9879,5.145,
10/25/2010,4.6791,4.9272,5.0554,5.1907,
10/26/2010,4.6988,4.9092,5.0341,5.17,
10/27/2010,4.7014,4.7974,4.975,5.1846,
10/28/2010,4.7175,4.8154,4.9735,5.1885,
10/29/2010,4.7817,4.814,4.9692,5.2032,
11/1/2010,4.6691,4.8153,4.995,5.2313,
11/2/2010,4.6434,4.9499,5.0696,5.2544,
11/3/2010,4.7315,4.9325,5.0648,5.2567,
11/4/2010,4.7446,4.9612,5.0873,5.2357,
11/5/2010,5.0452,4.9898,5.1151,5.2491,
11/8/2010,4.9281,5.0259,5.1526,5.2765,
11/9/2010,4.9113,5.0104,5.1419,5.2893,
11/10/2010,4.8363,5.0361,5.1868,5.355,
11/11/2010,4.8842,5.0004,5.161,5.339,
11/12/2010,4.868,4.9607,5.1468,5.3417,
11/15/2010,4.87,4.9617,5.2006,5.4102,
11/16/2010,4.84,4.9293,5.1857,5.4099,
11/17/2010,4.86,4.9289,5.1954,5.4296,
11/18/2010,4.86,4.9746,5.2506,5.4775,
11/19/2010,4.833,4.9772,5.2564,5.4843,
11/22/2010,4.802,5.0164,5.2827,5.499,
11/23/2010,4.718,4.9763,5.2369,5.4294,
11/24/2010,4.605,4.9722,5.2294,5.449,
11/25/2010,4.608,4.9892,5.2752,5.521,
11/26/2010,4.62,4.9325,5.2191,5.4883,
11/29/2010,4.63,4.9141,5.1863,5.4795,
11/30/2010,4.642,4.8099,5.1169,5.4087,
12/1/2010,4.567,4.7594,5.0458,5.3477,
12/2/2010,4.566,4.7637,5.0627,5.3966,
12/3/2010,4.64,4.8137,5.1256,5.467,
12/6/2010,4.686,4.8118,5.078,5.3985,
12/7/2010,4.73,4.7858,5.0785,5.4301,
12/8/2010,4.673,4.8506,5.1827,5.6003,
12/9/2010,4.967,4.9653,5.2747,5.628,
12/10/2010,4.807,4.9531,5.2502,5.5807,
12/13/2010,4.696,5.0211,5.3614,5.6703,
12/14/2010,4.874,4.9815,5.3252,5.6152,
12/15/2010,4.855,4.9673,5.3398,5.6347,
12/16/2010,4.788,4.9923,5.3573,5.6369,
12/17/2010,4.764,4.9768,5.3305,5.5736,
12/20/2010,4.767,4.9408,5.294,5.5101,
12/21/2010,4.774,4.9782,5.3309,5.5668,
12/22/2010,4.793,5.0172,5.3721,5.5924,
12/23/2010,4.817,5.0376,5.42,5.6373,
12/24/2010,4.757,5.2575,5.5028,5.6791,
12/29/2010,4.835,5.2745,5.5216,5.7019,
12/30/2010,4.812,5.198,5.4524,5.6185,
12/31/2010,4.846,5.1653,5.4012,5.5449,
1/4/2011,4.845,5.1507,5.3868,5.5398,
1/5/2011,4.855,5.0617,5.332,5.5258,
1/6/2011,4.839,5.085,5.345,5.5854,
1/7/2011,4.836,5.0789,5.3532,5.6216,
1/10/2011,4.852,5.0051,5.3035,5.5425,
1/11/2011,4.92,4.858,5.1704,5.4429,
1/12/2011,4.863,4.9008,5.227,5.5167,
1/13/2011,4.828,5.0047,5.3148,5.5648,
1/14/2011,4.827,5.0192,5.325,5.514,
1/17/2011,4.853,5.006,5.3215,5.5373,
1/18/2011,4.877,4.9975,5.314,5.5293,
1/19/2011,4.856,5.0627,5.389,5.6273,
1/20/2011,4.84,5.008,5.3352,5.5592,
1/21/2011,4.821,5.0735,5.4078,5.6543,
1/24/2011,4.817,5.0712,5.4037,5.6242,
1/25/2011,4.782,4.9917,5.3302,5.5703,
1/27/2011,4.742,4.9523,5.2902,5.5312,
1/28/2011,4.763,4.875,5.2442,5.499,
1/31/2011,4.834,4.9028,5.2465,5.5142,
2/1/2011,4.745,4.9227,5.2692,5.5293,
2/2/2011,4.82,4.9297,5.2873,5.5452,
2/3/2011,4.815,4.9907,5.3482,5.6065,
2/4/2011,4.924,5.165,5.4757,5.682,
2/7/2011,4.846,5.189,5.5392,5.7327,
2/8/2011,4.844,5.197,5.5493,5.7417,
2/9/2011,4.85,5.207,5.5633,5.7502,
2/10/2011,4.739,5.164,5.5142,5.7118,
2/11/2011,4.721,5.1038,5.471,5.693,
2/14/2011,4.749,5.1255,5.4823,5.7092,
2/15/2011,4.722,5.1153,5.474,5.7042,
2/16/2011,4.601,5.115,5.4757,5.7092,
2/17/2011,4.577,5.106,5.4618,5.6852,
2/18/2011,4.632,5.0765,5.429,5.6398,
2/21/2011,4.624,5.076,5.429,5.6347,
2/22/2011,4.61,5.009,5.3713,5.5918,
2/23/2011,4.436,4.9915,5.3523,5.5627,
2/24/2011,4.341,5.042,5.393,5.5743,
2/25/2011,4.589,5.002,5.3538,5.5357,
2/28/2011,4.664,4.9662,5.3165,5.4942,
3/1/2011,4.689,4.984,5.333,5.5167,
3/2/2011,4.505,4.9453,5.3045,5.4868,
3/3/2011,4.523,4.9703,5.336,5.5268,
3/4/2011,4.663,5.0225,5.386,5.5817,
3/7/2011,4.706,4.967,5.3245,5.5198,
3/8/2011,4.729,4.9775,5.3415,5.5518,
3/9/2011,4.614,4.9763,5.3425,5.565,
3/10/2011,4.567,4.921,5.282,5.4975,
3/11/2011,4.64,4.8993,5.26,5.4843,
3/14/2011,4.617,4.828,5.1945,5.4375,
3/15/2011,4.686,4.723,5.096,5.3927,
3/16/2011,4.403,4.7625,5.1297,5.3975,
3/17/2011,4.507,4.7165,5.0795,5.3542,
3/18/2011,4.624,4.786,5.1385,5.395,
3/21/2011,4.593,4.848,5.1852,5.43,
3/22/2011,4.657,4.8348,5.1655,5.41,
3/23/2011,4.504,4.8535,5.1823,5.4285,
3/24/2011,4.53,4.8273,5.1535,5.4103,
3/25/2011,4.643,4.855,5.1803,5.4352,
3/28/2011,4.665,4.924,5.2445,5.4903,
3/29/2011,4.643,4.9045,5.2245,5.4647,
3/30/2011,4.522,4.9425,5.2715,5.5258,
3/31/2011,4.707,4.9155,5.2428,5.4858,
4/1/2011,4.699,4.948,5.285,5.5373,
4/4/2011,4.695,4.942,5.2752,5.5373,
4/5/2011,4.829,4.892,5.2267,5.5025,
4/6/2011,4.779,4.9225,5.2605,5.5443,
4/7/2011,4.758,5.0075,5.341,5.5975,
4/8/2011,4.806,5.0465,5.3802,5.6442,
4/11/2011,4.799,5.0677,5.4088,5.6693,
4/12/2011,4.781,5.0177,5.357,5.6192,
4/13/2011,4.761,5.04,5.379,5.6252,
4/14/2011,4.789,5.037,5.372,5.6042,
4/15/2011,4.811,5.0245,5.3585,5.5842,
4/18/2011,4.71,5.0145,5.3535,5.5943,
4/19/2011,4.73,4.9115,5.249,5.4917,
4/20/2011,4.77,4.951,5.2873,5.5175,
4/21/2011,4.73,4.9627,5.2985,5.5075,
4/27/2011,4.761,4.976,5.2845,5.455,
4/28/2011,4.733,4.9732,5.272,5.4468,
4/29/2011,4.9,4.959,5.247,5.4317,
5/2/2011,4.887,4.9815,5.2595,5.4418,
5/3/2011,4.836,4.9435,5.2205,5.4022,
5/4/2011,4.839,4.97,5.234,5.3993,
5/5/2011,4.791,4.9315,5.1885,5.3742,
5/6/2011,4.873,5.033,5.2735,5.4292,
5/9/2011,4.918,5.063,5.2933,5.4208,
5/10/2011,4.902,5.016,5.248,5.391,
5/11/2011,4.897,5.0503,5.2902,5.419,
5/12/2011,4.851,4.9602,5.1915,5.3575,
5/13/2011,4.835,4.9605,5.1927,5.3675,
5/16/2011,4.812,4.939,5.163,5.3325,
5/17/2011,4.845,4.971,5.1965,5.3875,
5/18/2011,4.828,4.9205,5.1405,5.3443,
5/19/2011,4.814,4.9363,5.1585,5.344,
5/20/2011,4.814,4.9297,5.1455,5.3168,
5/23/2011,4.807,4.8455,5.0642,5.2667,
5/24/2011,4.772,4.852,5.07,5.2842,
5/25/2011,4.798,4.836,5.0547,5.2593,
5/26/2011,4.785,4.886,5.098,5.2842,
5/27/2011,4.808,4.8542,5.057,5.2302,
5/30/2011,4.78,4.8005,5.0002,5.1943,
5/31/2011,4.771,4.7965,4.9948,5.2098,
6/1/2011,4.815,4.8927,5.0912,5.285,
6/2/2011,4.854,4.8585,5.0475,5.2368,
6/3/2011,4.854,4.87,5.054,5.2343,
6/6/2011,4.853,4.8825,5.05,5.214,
6/7/2011,4.791,4.839,5.0215,5.2242,
6/8/2011,4.792,4.8565,5.041,5.2575,
6/9/2011,4.808,4.789,4.9697,5.2017,
6/10/2011,4.754,4.7605,4.9418,5.1775,
6/14/2011,4.788,4.7735,4.9488,5.1943,
6/15/2011,4.746,4.8225,4.97,5.2168,
6/16/2011,4.753,4.6813,4.807,5.085,
6/17/2011,4.739,4.7017,4.8152,5.1227,
6/20/2011,4.736,4.6648,4.7708,5.0708,
6/21/2011,4.728,4.6655,4.765,5.094,
6/22/2011,4.724,4.701,4.801,5.1225,
6/23/2011,4.682,4.6735,4.7688,5.1052,
6/24/2011,4.701,4.6592,4.744,5.0842,
6/27/2011,4.736,4.531,4.6185,4.9992,
6/28/2011,4.753,4.585,4.6725,5.0648,
6/29/2011,4.765,4.697,4.805,5.1875,
6/30/2011,4.761,4.7372,4.8675,5.2075,
7/1/2011,4.758,4.8125,4.9583,5.2793,
7/4/2011,4.746,4.755,4.9045,5.223,
7/5/2011,4.696,4.7015,4.8663,5.2242,
7/6/2011,4.697,4.6975,4.8657,5.212,
7/7/2011,4.766,4.6885,4.8618,5.2005,
7/8/2011,4.652,4.7025,4.8882,5.234,
7/11/2011,4.666,4.5662,4.7417,5.103,
7/12/2011,4.685,4.4165,4.57,4.9418,
7/13/2011,4.663,4.4468,4.6038,4.9633,
7/14/2011,4.717,4.4092,4.5738,4.9198,
7/15/2011,4.645,4.3335,4.5052,4.9105,
7/18/2011,4.655,4.2785,4.4575,4.8958,
7/19/2011,4.653,4.2915,4.4665,4.8917,
7/20/2011,4.696,4.3657,4.5413,4.9625,
7/21/2011,4.683,4.3735,4.5443,4.9575,
7/22/2011,4.615,4.4183,4.5837,4.9717,
7/25/2011,4.623,4.3397,4.5052,4.9167,
7/26/2011,4.66,4.3715,4.5293,4.9367,
7/27/2011,4.71,4.4965,4.6242,4.9752,
7/28/2011,4.701,4.4967,4.6015,4.9018,
7/29/2011,4.692,4.3958,4.4752,4.8028,
8/2/2011,4.581,4.2895,4.3352,4.7352,
8/3/2011,4.612,4.0903,4.1462,4.6343,
8/4/2011,4.31,4.197,4.2587,4.7292,
8/5/2011,4.27,3.6548,3.8415,4.4745,
8/8/2011,3.943,3.7505,4.0223,4.6175,
8/9/2011,3.982,3.6797,4.009,4.5782,
8/10/2011,3.868,3.7827,4.0672,4.5868,
8/11/2011,3.916,3.6528,3.9343,4.4565,
8/12/2011,3.984,3.6453,3.9235,4.4317,
8/15/2011,4.129,3.7685,4.0472,4.5503,
8/16/2011,4.128,3.7395,3.985,4.505,
8/17/2011,4.066,3.7452,3.957,4.491,
8/18/2011,3.978,3.6358,3.838,4.361,
8/19/2011,4.01,3.5395,3.7127,4.2298,
8/22/2011,4.056,3.5765,3.7445,4.2725,
8/23/2011,4.128,3.7215,3.8985,4.393,
8/24/2011,4.065,3.6548,3.8375,4.3615,
8/25/2011,4.024,3.7435,3.949,4.4315,
8/26/2011,4.192,3.768,3.945,4.395,
8/29/2011,4.266,3.8043,3.982,4.4158,
8/30/2011,4.218,3.7843,3.9595,4.4185,
8/31/2011,4.12,3.7492,3.924,4.3725,
9/1/2011,4.422,3.8307,4.0065,4.4257,
9/2/2011,4.286,3.7852,3.965,4.4103,
9/5/2011,4.273,3.6395,3.8045,4.2413,
9/6/2011,4.3,3.617,3.7703,4.2112,
9/7/2011,4.422,3.7627,3.9093,4.3313,
9/8/2011,4.343,3.6483,3.8063,4.2565,
9/9/2011,4.305,3.684,3.8377,4.2663,
9/12/2011,4.28,3.506,3.6475,4.1115,
9/13/2011,4.265,3.5292,3.6718,4.1262,
9/14/2011,4.187,3.4427,3.5905,4.0893,
9/15/2011,4.359,3.51,3.68,4.152,
9/16/2011,4.318,3.6253,3.8428,4.2432,
9/19/2011,4.269,3.5148,3.7302,4.1535,
9/20/2011,4.358,3.522,3.7322,4.1502,
9/21/2011,4.351,3.584,3.7892,4.204,
9/22/2011,4.278,3.4908,3.6718,4.085,
9/23/2011,4.388,3.509,3.605,4.0148,
9/26/2011,4.407,3.4827,3.5835,4.0138,
9/27/2011,4.437,3.6393,3.7578,4.1997,
9/28/2011,4.385,3.6972,3.8263,4.289,
9/29/2011,4.421,3.6835,3.8077,4.2632,
9/30/2011,4.356,3.6667,3.7865,4.2197,
10/4/2011,4.14,3.4618,3.5705,3.9995,
10/5/2011,4.173,3.4983,3.6137,4.0705,
10/6/2011,4.229,3.59,3.7023,4.167,
10/7/2011,3.738,3.6607,3.7715,4.2415,
10/10/2011,3.94,3.7257,3.84,4.2977,
10/11/2011,3.927,3.7822,3.892,4.3325,
10/12/2011,3.977,3.7517,3.863,4.31,
10/13/2011,4.539,3.9262,4.0353,4.4585,
10/14/2011,4.608,3.8668,3.976,4.435,
10/17/2011,4.51,3.9887,4.0967,4.5778,
10/18/2011,4.56,3.8907,3.9983,4.4678,
10/19/2011,4.56,3.9042,4.0097,4.4775,
10/20/2011,4.6,3.8872,3.9667,4.4317,
10/21/2011,4.57,3.9537,4.0245,4.4915,
10/24/2011,4.589,4.0037,4.0617,4.5017,
10/25/2011,4.488,4.0215,4.079,4.512,
10/26/2011,4.462,3.8368,3.8918,4.375,
10/27/2011,4.584,3.9808,4.0293,4.4942,
10/28/2011,4.487,4.0452,4.0982,4.5448,
10/31/2011,4.387,3.9897,4.0433,4.5093,
11/1/2011,4.364,3.9132,3.9242,4.4043,
11/2/2011,4.436,3.824,3.8047,4.2505,
11/3/2011,4.498,3.7892,3.76,4.2222,
11/4/2011,4.351,3.8758,3.854,4.3137,
11/7/2011,4.386,3.8265,3.794,4.2743,
11/8/2011,4.405,3.7613,3.7275,4.214,
11/9/2011,4.288,3.7595,3.7362,4.2235,
11/10/2011,4.236,3.566,3.5577,4.0837,
11/11/2011,4.297,3.5885,3.6195,4.1355,
11/14/2011,4.1821,3.6455,3.6923,4.212,
11/15/2011,4.181,3.506,3.5608,4.082,
11/16/2011,4.1402,3.3845,3.4727,4.0062,
11/17/2011,4.253,3.399,3.4913,4.0703,
11/18/2011,4.1084,3.299,3.3963,3.9925,
11/21/2011,4.164,3.2865,3.3777,4.0122,
11/22/2011,4.1807,3.2287,3.3103,3.9518,
11/23/2011,4.133,3.1705,3.2513,3.9067,
11/24/2011,4.117,3.168,3.2322,3.8668,
11/25/2011,4.086,3.1298,3.1837,3.8517,
11/28/2011,4.0966,3.163,3.2292,3.8812,
11/29/2011,4.0994,3.2322,3.3015,3.9692,
11/30/2011,4.1311,3.2148,3.3043,3.9315,
12/1/2011,4.0698,3.313,3.4097,4.0065,
12/2/2011,4.0396,3.3098,3.408,4.0008,
12/5/2011,4.1001,3.295,3.393,3.9613,
12/6/2011,4.1106,3.168,3.2698,3.9148,
12/7/2011,4.0688,3.2605,3.3465,3.9532,
12/8/2011,4.0782,3.224,3.307,3.9132,
12/9/2011,3.9387,3.1493,3.228,3.7933,
12/12/2011,4.0091,3.2205,3.2992,3.8837,
12/13/2011,3.9617,3.177,3.244,3.8082,
12/14/2011,3.9617,3.2325,3.293,3.8568,
12/15/2011,3.8974,3.1458,3.1795,3.7273,
12/16/2011,3.972,3.1953,3.227,3.785,
12/19/2011,3.97,3.134,3.154,3.7278,
12/20/2011,4.144,3.1577,3.1693,3.7278,
12/21/2011,4.288,3.254,3.2648,3.7915,
12/22/2011,4.011,3.2578,3.2568,3.7468,
12/23/2011,4.074,3.28,3.2668,3.7365,
12/28/2011,4.216,3.3515,3.345,3.7713,
12/29/2011,4.117,3.3115,3.2892,3.7043,
12/30/2011,4.0117,3.2803,3.2538,3.6685,
1/3/2012,4.0988,3.2885,3.4527,3.8335,
1/4/2012,4.0787,3.276,3.4323,3.7995,
1/5/2012,4.0914,3.2473,3.404,3.7875,
1/6/2012,4.1205,3.22,3.3742,3.7977,
1/9/2012,4.0922,3.165,3.319,3.7427,
1/10/2012,4.1323,3.2048,3.36,3.7875,
1/11/2012,4.1222,3.2145,3.374,3.7827,
1/12/2012,4.1304,3.198,3.355,3.7478,
1/13/2012,4.1028,3.3117,3.4702,3.8428,
1/16/2012,4.0778,3.1435,3.2957,3.668,
1/17/2012,4.1309,3.256,3.4037,3.788,
1/18/2012,4.1236,3.2335,3.3777,3.759,
1/19/2012,4.1169,3.2015,3.3472,3.744,
1/20/2012,4.1183,3.2705,3.4118,3.824,
1/23/2012,4.1257,3.2975,3.4397,3.864,
1/24/2012,4.1361,3.284,3.4358,3.8877,
1/25/2012,4.1723,3.408,3.5587,3.9903,
1/27/2012,4.1408,3.2805,3.4227,3.814,
1/30/2012,4.0974,3.2125,3.3482,3.7435,
1/31/2012,4.0568,3.1737,3.3082,3.7178,
2/1/2012,4.0579,3.1445,3.2752,3.6765,
2/2/2012,4.0347,3.2175,3.3433,3.717,
2/3/2012,3.9005,3.2185,3.3377,3.714,
2/6/2012,3.9697,3.342,3.4683,3.836,
2/7/2012,4.0785,3.4927,3.5903,3.931,
2/8/2012,4.0884,3.5352,3.6337,3.9805,
2/9/2012,4.1334,3.6125,3.7073,4.0515,
2/10/2012,4.031,3.535,3.6253,3.9985,
2/13/2012,4.1201,3.5565,3.6453,4.026,
2/14/2012,4.0706,3.528,3.615,3.9927,
2/15/2012,4.1054,3.594,3.6667,4.0252,
2/16/2012,4.1122,3.534,3.5915,3.9265,
2/17/2012,4.175,3.643,3.7,4.049,
2/20/2012,4.1621,3.7192,3.777,4.1235,
2/21/2012,4.1513,3.6867,3.7495,4.094,
2/22/2012,4.1497,3.6927,3.7595,4.094,
2/23/2012,4.1457,3.6545,3.719,4.039,
2/24/2012,4.1594,3.7132,3.775,4.0935,
2/27/2012,4.1285,3.673,3.7335,4.0335,
2/28/2012,4.1604,3.628,3.672,3.9753,
2/29/2012,4.1516,3.62,3.6765,3.9715,
3/1/2012,4.1977,3.7105,3.7625,4.039,
3/2/2012,4.2203,3.768,3.8347,4.1153,
3/5/2012,4.172,3.7065,3.7735,4.0353,
3/6/2012,4.2048,3.639,3.7078,4.007,
3/7/2012,4.1674,3.5515,3.6255,3.959,
3/8/2012,4.1784,3.5625,3.6285,3.9485,
3/9/2012,4.215,3.6265,3.687,4.0115,
3/12/2012,4.1586,3.5552,3.612,3.916,
3/13/2012,4.1745,3.565,3.622,3.9248,
3/14/2012,4.1798,3.655,3.715,4.064,
3/15/2012,4.1786,3.8095,3.8898,4.256,
3/16/2012,4.1979,3.794,3.872,4.2335,
3/19/2012,4.1714,3.8022,3.8847,4.2635,
3/20/2012,4.1584,3.769,3.8565,4.266,
3/21/2012,4.1688,3.7582,3.853,4.2815,
3/22/2012,4.1506,3.706,3.7965,4.2165,
3/23/2012,4.1407,3.6793,3.767,4.1835,
3/26/2012,4.2025,3.6778,3.7655,4.1785,
3/27/2012,4.1578,3.6878,3.7745,4.1715,
3/28/2012,4.1406,3.6028,3.689,4.0877,
3/29/2012,4.0832,3.508,3.5972,3.999,
3/30/2012,4.0572,3.4692,3.563,3.9822,
4/2/2012,4.0648,3.516,3.609,4.1277,
4/3/2012,4.0611,3.441,3.5312,4.0578,
4/4/2012,4.1053,3.4475,3.536,4.0802,
4/5/2012,4.1031,3.4385,3.5257,4.0602,
