Date,GJTB3MO_Close,GJGB2_Close,GJGB5_Close,GJGB10_Close,GJGB30_Close
6/29/2015,0,0.017,0.12,0.451,1.448
6/30/2015,0,0.009,0.127,0.465,1.439
7/1/2015,0,0.004,0.123,0.483,1.459
7/2/2015,0,0.017,0.15,0.525,1.496
7/3/2015,-0.0036,0.018,0.123,0.488,1.473
7/6/2015,-0.0049,0.025,0.12,0.475,1.476
7/7/2015,-0.0046,0.011,0.102,0.458,1.472
7/8/2015,-0.0056,0.01,0.101,0.419,1.419
7/9/2015,-0.0057,0.011,0.105,0.448,1.44
7/10/2015,-0.0766,0.023,0.11,0.447,1.459
7/13/2015,-0.0766,0.024,0.129,0.455,1.465
7/14/2015,-0.0767,0.014,0.124,0.464,1.469
7/15/2015,-0.0768,0.01,0.126,0.456,1.451
7/16/2015,-0.0769,0.012,0.122,0.448,1.439
7/17/2015,-0.0008,0.012,0.105,0.426,1.445
7/21/2015,-0.0008,0.012,0.105,0.42,1.435
7/22/2015,-0.0008,0.012,0.101,0.423,1.414
7/23/2015,-0.0008,0.008,0.107,0.417,1.397
7/24/2015,-0.0016,0.008,0.106,0.411,1.4
7/27/2015,-0.0016,0.009,0.103,0.409,1.408
7/28/2015,-0.0016,0.009,0.107,0.412,1.413
7/29/2015,-0.0017,0.014,0.095,0.41,1.406
7/30/2015,-0.0017,0.01,0.106,0.411,1.421
7/31/2015,-0.0118,0.01,0.1,0.415,1.415
8/3/2015,-0.0116,0.014,0.098,0.418,1.423
8/4/2015,-0.0109,0.005,0.08,0.391,1.404
8/5/2015,-0.0108,0.01,0.09,0.401,1.416
8/6/2015,-0.0079,0.016,0.101,0.426,1.453
8/7/2015,-0.0036,0.01,0.101,0.42,1.44
8/10/2015,-0.0058,0.005,0.095,0.41,1.435
8/11/2015,-0.0058,0.005,0.081,0.394,1.421
8/12/2015,-0.0056,-0.005,0.084,0.359,1.396
8/13/2015,-0.0057,0.008,0.092,0.384,1.424
8/14/2015,-0.0028,0.007,0.081,0.384,1.41
8/17/2015,-0.0016,0.005,0.089,0.399,1.416
8/18/2015,-0.0016,0.005,0.079,0.377,1.4
8/19/2015,-0.0017,0.009,0.076,0.376,1.4
8/20/2015,-0.0048,0.005,0.076,0.366,1.387
8/21/2015,-0.0145,0.006,0.075,0.366,1.378
8/24/2015,-0.0147,0.005,0.069,0.348,1.363
8/25/2015,-0.0149,0.008,0.085,0.385,1.397
8/26/2015,-0.0115,0.009,0.074,0.371,1.384
8/27/2015,-0.0086,0.012,0.077,0.393,1.412
8/28/2015,-0.0008,0.014,0.072,0.379,1.395
8/31/2015,-0.0008,0.015,0.068,0.38,1.4
9/1/2015,-0.0008,0.009,0.068,0.361,1.401
9/2/2015,-0.0008,0.016,0.075,0.395,1.41
9/3/2015,-0.0008,0.016,0.079,0.401,1.406
9/4/2015,-0.0008,0.016,0.066,0.36,1.38
9/7/2015,-0.0008,0.016,0.07,0.37,1.374
9/8/2015,-0.0008,0.016,0.069,0.355,1.362
9/9/2015,-0.0008,0.016,0.072,0.369,1.407
9/10/2015,-0.0008,0.017,0.07,0.35,1.418
9/11/2015,-0.0028,0.016,0.06,0.345,1.419
9/14/2015,-0.0099,0.017,0.072,0.364,1.424
9/15/2015,-0.0096,0.023,0.088,0.382,1.432
9/16/2015,-0.0099,0.02,0.084,0.37,1.429
9/17/2015,-0.0095,0.015,0.085,0.365,1.419
9/18/2015,-0.0156,0.012,0.061,0.314,1.368
9/24/2015,-0.0158,0.015,0.059,0.331,1.365
9/25/2015,-0.0348,0.01,0.061,0.324,1.36
9/28/2015,-0.0348,0.01,0.066,0.358,1.396
9/29/2015,-0.0268,0.014,0.059,0.332,1.374
9/30/2015,-0.0225,0.02,0.066,0.356,1.404
10/1/2015,-0.0175,0.01,0.051,0.325,1.375
10/2/2015,-0.0248,0.004,0.048,0.317,1.37
10/5/2015,-0.0247,0.005,0.044,0.313,1.359
10/6/2015,-0.0249,0.007,0.055,0.329,1.371
10/7/2015,-0.0248,0.005,0.066,0.341,1.38
10/8/2015,-0.0247,0.01,0.07,0.333,1.356
10/9/2015,-0.0049,0.01,0.063,0.32,1.343
10/13/2015,-0.005,0.009,0.064,0.315,1.338
10/14/2015,-0.0048,0.01,0.053,0.31,1.338
10/15/2015,-0.0036,0.01,0.061,0.324,1.355
10/16/2015,-0.0098,0.009,0.06,0.32,1.345
10/19/2015,-0.0099,0.012,0.068,0.332,1.36
10/20/2015,-0.0097,0.015,0.057,0.314,1.35
10/21/2015,-0.0096,0.016,0.062,0.32,1.373
10/22/2015,-0.0097,0.012,0.055,0.308,1.349
10/23/2015,-0.0026,0.016,0.049,0.303,1.339
10/26/2015,-0.0026,0.016,0.058,0.321,1.361
10/27/2015,-0.0027,0.008,0.046,0.308,1.339
10/28/2015,-0.0028,0.003,0.037,0.287,1.334
10/29/2015,-0.0028,0.005,0.04,0.3,1.345
10/30/2015,-0.0007,0.007,0.043,0.309,1.349
11/2/2015,-0.0007,0.007,0.049,0.316,1.364
11/4/2015,-0.0008,0.007,0.049,0.323,1.372
11/5/2015,-0.0048,0.006,0.05,0.319,1.37
11/6/2015,-0.0049,0.001,0.05,0.324,1.371
11/9/2015,-0.0049,0.003,0.048,0.335,1.398
11/10/2015,-0.0046,-0.005,0.041,0.319,1.386
11/11/2015,-0.0048,0.005,0.038,0.318,1.386
11/12/2015,-0.0048,0.005,0.044,0.301,1.385
11/13/2015,-0.0349,-0.005,0.044,0.305,1.396
11/16/2015,-0.0349,-0.005,0.048,0.303,1.388
11/17/2015,-0.0349,-0.01,0.035,0.299,1.394
11/18/2015,-0.0677,-0.015,0.035,0.3,1.401
11/19/2015,-0.1117,-0.02,0.038,0.3,1.385
11/20/2015,-0.1037,-0.02,0.045,0.324,1.409
11/24/2015,-0.1036,-0.002,0.046,0.32,1.402
11/25/2015,-0.1026,-0.007,0.039,0.304,1.386
11/26/2015,-0.0847,-0.005,0.039,0.3,1.378
11/27/2015,-0.0498,-0.008,0.042,0.308,1.383
11/30/2015,-0.0499,-0.005,0.041,0.307,1.383
12/1/2015,-0.0496,-0.005,0.04,0.299,1.38
12/2/2015,-0.0577,-0.005,0.035,0.322,1.385
12/3/2015,-0.0579,-0.015,0.036,0.319,1.393
12/4/2015,-0.0707,-0.018,0.051,0.341,1.415
12/7/2015,-0.0706,-0.019,0.046,0.33,1.405
12/8/2015,-0.0687,-0.027,0.035,0.32,1.383
12/9/2015,-0.0569,-0.026,0.034,0.306,1.374
12/10/2015,-0.0369,-0.03,0.037,0.312,1.367
12/11/2015,-0.0169,-0.024,0.046,0.322,1.371
12/14/2015,-0.0167,-0.025,0.045,0.3,1.366
12/15/2015,-0.0169,-0.025,0.033,0.3,1.358
12/16/2015,-0.0226,-0.025,0.047,0.304,1.357
12/17/2015,-0.0228,-0.031,0.044,0.3,1.342
12/18/2015,-0.0138,-0.048,0.035,0.27,1.301
12/21/2015,-0.0139,-0.034,0.04,0.28,1.272
12/22/2015,-0.0136,-0.049,0.044,0.275,1.272
12/24/2015,-0.0129,-0.009,0.042,0.281,1.271
12/25/2015,-0.0368,-0.007,0.048,0.279,1.27
12/28/2015,-0.0438,-0.01,0.039,0.267,1.268
12/29/2015,-0.0419,-0.007,0.04,0.268,1.274
12/30/2015,-0.0408,-0.009,0.028,0.265,1.273
1/4/2016,-0.0389,-0.009,0.027,0.262,1.268
1/5/2016,-0.0377,-0.015,0.01,0.26,1.251
1/6/2016,-0.0347,-0.014,0.023,0.25,1.242
1/7/2016,-0.0326,-0.004,0.017,0.244,1.217
1/8/2016,-0.0269,-0.016,0.02,0.229,1.201
1/12/2016,-0.0268,-0.022,0.02,0.222,1.185
1/13/2016,-0.0269,-0.031,0.013,0.2,1.179
1/14/2016,-0.0268,-0.021,0.024,0.244,1.245
1/15/2016,-0.0237,-0.019,0.004,0.221,1.236
1/18/2016,-0.0236,-0.026,0.021,0.212,1.206
1/19/2016,-0.0218,-0.022,0.028,0.225,1.225
1/20/2016,-0.0208,-0.007,0.025,0.217,1.21
1/21/2016,-0.0206,-0.003,0.029,0.233,1.199
1/22/2016,-0.0336,-0.016,0.022,0.24,1.185
1/25/2016,-0.0348,-0.022,0.013,0.226,1.185
1/26/2016,-0.0348,-0.013,0.014,0.22,1.168
1/27/2016,-0.0399,-0.01,0.01,0.214,1.145
1/28/2016,-0.0395,-0.031,0.017,0.229,1.175
1/29/2016,-0.1057,-0.072,-0.065,0.1,0.995
2/1/2016,-0.1956,-0.158,-0.118,0.055,0.964
2/2/2016,-0.1979,-0.145,-0.097,0.086,1.086
2/3/2016,-0.1976,-0.174,-0.135,0.065,1.076
2/4/2016,-0.1978,-0.17,-0.147,0.057,1.061
2/5/2016,-0.1677,-0.191,-0.18,0.027,1.073
2/8/2016,-0.1617,-0.188,-0.17,0.045,1.08
2/9/2016,-0.1618,-0.24,-0.25,-0.025,1.054
2/10/2016,-0.1599,-0.217,-0.21,0.022,1.092
2/12/2016,-0.1156,-0.155,-0.138,0.09,1.156
2/15/2016,-0.1148,-0.138,-0.119,0.088,1.162
2/16/2016,-0.1165,-0.163,-0.147,0.03,1.05
2/17/2016,-0.1177,-0.142,-0.122,0.055,1.046
2/18/2016,-0.1178,-0.185,-0.14,0.02,1.02
2/19/2016,-0.1179,-0.195,-0.156,0.013,1.016
2/22/2016,-0.1175,-0.207,-0.175,-0.005,1.015
2/23/2016,-0.1176,-0.197,-0.166,0.004,0.979
2/24/2016,-0.1175,-0.217,-0.2,-0.055,0.919
2/25/2016,-0.1185,-0.22,-0.195,-0.069,0.834
2/26/2016,-0.0938,-0.226,-0.21,-0.065,0.846
2/29/2016,-0.0949,-0.235,-0.223,-0.06,0.855
3/1/2016,-0.0947,-0.217,-0.215,-0.06,0.789
3/2/2016,-0.0947,-0.209,-0.195,-0.028,0.792
3/3/2016,-0.0949,-0.185,-0.165,-0.01,0.765
3/4/2016,-0.0988,-0.201,-0.19,-0.044,0.702
3/7/2016,-0.0986,-0.21,-0.199,-0.049,0.69
3/8/2016,-0.0989,-0.232,-0.23,-0.099,0.475
3/9/2016,-0.0907,-0.157,-0.155,-0.015,0.716
3/10/2016,-0.0905,-0.167,-0.157,-0.017,0.77
3/11/2016,-0.0877,-0.155,-0.141,-0.005,0.8
3/14/2016,-0.0887,-0.17,-0.168,-0.039,0.746
3/15/2016,-0.1036,-0.145,-0.125,-0.007,0.699
3/16/2016,-0.1107,-0.182,-0.196,-0.079,0.641
3/17/2016,-0.1116,-0.208,-0.18,-0.044,0.6
3/18/2016,-0.1098,-0.234,-0.225,-0.093,0.446
3/22/2016,-0.1098,-0.205,-0.211,-0.097,0.383
3/23/2016,-0.1116,-0.233,-0.225,-0.114,0.46
3/24/2016,-0.1138,-0.211,-0.217,-0.084,0.527
3/25/2016,-0.1197,-0.24,-0.231,-0.093,0.507
3/28/2016,-0.1198,-0.223,-0.225,-0.084,0.515
3/29/2016,-0.1199,-0.218,-0.22,-0.083,0.515
3/30/2016,-0.1198,-0.224,-0.22,-0.088,0.507
3/31/2016,-0.1195,-0.184,-0.182,-0.029,0.54
4/1/2016,-0.1188,-0.223,-0.205,-0.059,0.414
4/4/2016,-0.1157,-0.225,-0.223,-0.075,0.4
4/5/2016,-0.1126,-0.218,-0.198,-0.053,0.434
4/6/2016,-0.0938,-0.229,-0.209,-0.058,0.457
4/7/2016,-0.1169,-0.24,-0.207,-0.052,0.415
4/8/2016,-0.4788,-0.252,-0.235,-0.075,0.429
4/11/2016,-0.4768,-0.244,-0.224,-0.086,0.393
4/12/2016,-0.4739,-0.251,-0.235,-0.102,0.406
4/13/2016,-0.4718,-0.24,-0.212,-0.076,0.416
4/14/2016,-0.4709,-0.262,-0.21,-0.092,0.405
4/15/2016,-0.1848,-0.248,-0.225,-0.115,0.395
4/18/2016,-0.1869,-0.251,-0.223,-0.11,0.374
4/19/2016,-0.1869,-0.264,-0.241,-0.123,0.328
4/20/2016,-0.1888,-0.263,-0.251,-0.133,0.283
4/21/2016,-0.2275,-0.257,-0.228,-0.114,0.264
4/22/2016,-0.3016,-0.281,-0.255,-0.11,0.34
4/25/2016,-0.3096,-0.256,-0.215,-0.06,0.418
4/26/2016,-0.3095,-0.263,-0.236,-0.1,0.34
4/27/2016,-0.3095,-0.233,-0.194,-0.047,0.389
4/28/2016,-0.2848,-0.236,-0.195,-0.075,0.334
5/2/2016,-0.2847,-0.239,-0.23,-0.124,0.267
5/6/2016,-0.2846,-0.248,-0.237,-0.114,0.27
5/9/2016,-0.2837,-0.241,-0.227,-0.095,0.291
5/10/2016,-0.2758,-0.244,-0.227,-0.085,0.324
5/11/2016,-0.2379,-0.235,-0.225,-0.104,0.301
5/12/2016,-0.2377,-0.253,-0.231,-0.118,0.328
5/13/2016,-0.2598,-0.25,-0.229,-0.109,0.353
5/16/2016,-0.2656,-0.245,-0.224,-0.104,0.376
5/17/2016,-0.2658,-0.24,-0.219,-0.102,0.364
5/18/2016,-0.2648,-0.24,-0.214,-0.093,0.374
5/19/2016,-0.2597,-0.225,-0.195,-0.065,0.349
5/20/2016,-0.2627,-0.244,-0.227,-0.113,0.319
5/23/2016,-0.2627,-0.233,-0.209,-0.094,0.336
5/24/2016,-0.2679,-0.234,-0.221,-0.104,0.338
5/25/2016,-0.2696,-0.226,-0.209,-0.083,0.357
5/26/2016,-0.2746,-0.225,-0.225,-0.12,0.32
5/27/2016,-0.2827,-0.237,-0.234,-0.113,0.297
5/30/2016,-0.2826,-0.23,-0.221,-0.113,0.333
5/31/2016,-0.2838,-0.233,-0.225,-0.105,0.304
6/1/2016,-0.2839,-0.24,-0.231,-0.112,0.33
6/2/2016,-0.2808,-0.234,-0.215,-0.1,0.322
6/3/2016,-0.2549,-0.23,-0.22,-0.095,0.32
6/6/2016,-0.2549,-0.239,-0.232,-0.11,0.3
6/7/2016,-0.2549,-0.239,-0.23,-0.118,0.278
6/8/2016,-0.2536,-0.239,-0.218,-0.1,0.311
6/9/2016,-0.2518,-0.244,-0.242,-0.125,0.304
6/10/2016,-0.2659,-0.269,-0.264,-0.14,0.276
6/13/2016,-0.2636,-0.265,-0.265,-0.157,0.253
6/14/2016,-0.2616,-0.273,-0.272,-0.155,0.239
6/15/2016,-0.2609,-0.277,-0.286,-0.179,0.216
6/16/2016,-0.2569,-0.27,-0.28,-0.191,0.149
6/17/2016,-0.2537,-0.249,-0.238,-0.15,0.24
6/20/2016,-0.2516,-0.246,-0.24,-0.145,0.27
6/21/2016,-0.2507,-0.243,-0.232,-0.142,0.267
6/22/2016,-0.2476,-0.23,-0.23,-0.138,0.257
6/23/2016,-0.2479,-0.225,-0.228,-0.14,0.209
6/24/2016,-0.2647,-0.27,-0.271,-0.17,0.151
6/27/2016,-0.2685,-0.28,-0.275,-0.19,0.1
6/28/2016,-0.2859,-0.296,-0.305,-0.215,0.064
6/29/2016,-0.2735,-0.297,-0.315,-0.23,0.094
6/30/2016,-0.2729,-0.295,-0.306,-0.217,0.135
7/1/2016,-0.3278,-0.328,-0.352,-0.253,0.104
7/4/2016,-0.3269,-0.324,-0.344,-0.24,0.081
7/5/2016,-0.3269,-0.325,-0.345,-0.247,0.061
7/6/2016,-0.3269,-0.33,-0.352,-0.265,0.052
7/7/2016,-0.3269,-0.341,-0.358,-0.274,0.072
7/8/2016,-0.3128,-0.351,-0.366,-0.282,0.095
7/11/2016,-0.3139,-0.346,-0.351,-0.267,0.106
7/12/2016,-0.3129,-0.346,-0.352,-0.27,0.15
7/13/2016,-0.3108,-0.351,-0.35,-0.28,0.13
7/14/2016,-0.3005,-0.345,-0.347,-0.257,0.149
7/15/2016,-0.2859,-0.33,-0.307,-0.225,0.19
7/19/2016,-0.2758,-0.319,-0.306,-0.219,0.204
7/20/2016,-0.2688,-0.322,-0.325,-0.232,0.21
7/21/2016,-0.2676,-0.316,-0.315,-0.216,0.278
7/22/2016,-0.2745,-0.326,-0.328,-0.22,0.255
7/25/2016,-0.2739,-0.329,-0.339,-0.24,0.27
7/26/2016,-0.2737,-0.33,-0.339,-0.245,0.267
7/27/2016,-0.2757,-0.361,-0.37,-0.287,0.293
7/28/2016,-0.2759,-0.347,-0.35,-0.27,0.25
7/29/2016,-0.2709,-0.25,-0.266,-0.19,0.26
8/1/2016,-0.2739,-0.233,-0.224,-0.135,0.29
8/2/2016,-0.2746,-0.17,-0.155,-0.075,0.325
8/3/2016,-0.2718,-0.172,-0.168,-0.083,0.369
8/4/2016,-0.2689,-0.171,-0.168,-0.078,0.423
8/5/2016,-0.2287,-0.187,-0.185,-0.093,0.388
8/8/2016,-0.2276,-0.17,-0.155,-0.039,0.42
8/9/2016,-0.2275,-0.187,-0.184,-0.077,0.443
8/10/2016,-0.2267,-0.196,-0.188,-0.095,0.393
8/12/2016,-0.2278,-0.191,-0.177,-0.102,0.348
8/15/2016,-0.2296,-0.184,-0.159,-0.085,0.34
8/16/2016,-0.2297,-0.194,-0.174,-0.085,0.357
8/17/2016,-0.2297,-0.186,-0.156,-0.07,0.354
8/18/2016,-0.2298,-0.195,-0.175,-0.082,0.354
8/19/2016,-0.2389,-0.201,-0.179,-0.078,0.325
8/22/2016,-0.2387,-0.203,-0.168,-0.06,0.353
8/23/2016,-0.2369,-0.205,-0.178,-0.08,0.318
8/24/2016,-0.2366,-0.185,-0.165,-0.068,0.336
8/25/2016,-0.2369,-0.181,-0.173,-0.085,0.333
8/26/2016,-0.2446,-0.172,-0.167,-0.07,0.351
8/29/2016,-0.2458,-0.181,-0.176,-0.063,0.38
8/30/2016,-0.2486,-0.197,-0.182,-0.075,0.41
8/31/2016,-0.2497,-0.196,-0.173,-0.063,0.429
9/1/2016,-0.2496,-0.182,-0.157,-0.048,0.448
9/2/2016,-0.2495,-0.179,-0.149,-0.033,0.513
9/5/2016,-0.2739,-0.185,-0.151,-0.033,0.537
9/6/2016,-0.2758,-0.175,-0.15,-0.018,0.505
9/7/2016,-0.2757,-0.192,-0.172,-0.048,0.421
9/8/2016,-0.2759,-0.185,-0.16,-0.034,0.437
9/9/2016,-0.2979,-0.2,-0.158,-0.015,0.518
9/12/2016,-0.3149,-0.234,-0.163,-0.002,0.554
9/13/2016,-0.3278,-0.244,-0.173,-0.013,0.518
9/14/2016,-0.3278,-0.259,-0.193,-0.021,0.577
9/15/2016,-0.3278,-0.26,-0.206,-0.038,0.566
9/16/2016,-0.366,-0.255,-0.204,-0.039,0.555
9/20/2016,-0.3659,-0.265,-0.205,-0.063,0.505
9/21/2016,-0.3436,-0.223,-0.174,-0.027,0.517
9/23/2016,-0.3429,-0.209,-0.184,-0.045,0.48
9/26/2016,-0.3419,-0.227,-0.196,-0.064,0.492
9/27/2016,-0.3416,-0.255,-0.238,-0.074,0.51
9/28/2016,-0.3417,-0.293,-0.239,-0.09,0.465
9/29/2016,-0.3418,-0.285,-0.238,-0.08,0.445
9/30/2016,-0.3976,-0.287,-0.245,-0.089,0.46
10/3/2016,-0.3988,-0.275,-0.229,-0.068,0.458
10/4/2016,-0.3987,-0.278,-0.226,-0.072,0.463
10/5/2016,-0.3986,-0.276,-0.223,-0.057,0.503
10/6/2016,-0.3909,-0.275,-0.216,-0.058,0.503
10/7/2016,-0.3128,-0.273,-0.213,-0.059,0.521
10/11/2016,-0.3127,-0.256,-0.193,-0.045,0.533
10/12/2016,-0.3046,-0.26,-0.195,-0.056,0.505
10/13/2016,-0.2909,-0.26,-0.194,-0.056,0.498
10/14/2016,-0.2906,-0.267,-0.203,-0.054,0.502
10/17/2016,-0.291,-0.267,-0.202,-0.052,0.507
10/18/2016,-0.289,-0.27,-0.204,-0.05,0.503
10/19/2016,-0.2869,-0.272,-0.212,-0.057,0.508
10/20/2016,-0.2808,-0.265,-0.21,-0.065,0.506
10/21/2016,-0.3039,-0.25,-0.195,-0.052,0.51
10/24/2016,-0.308,-0.241,-0.188,-0.051,0.498
10/25/2016,-0.307,-0.25,-0.199,-0.065,0.493
10/26/2016,-0.3038,-0.249,-0.199,-0.064,0.489
10/27/2016,-0.2828,-0.259,-0.196,-0.052,0.502
10/28/2016,-0.2636,-0.236,-0.183,-0.042,0.523
10/31/2016,-0.2716,-0.239,-0.189,-0.048,0.513
11/1/2016,-0.2737,-0.243,-0.192,-0.046,0.512
11/2/2016,-0.2759,-0.258,-0.199,-0.063,0.49
11/4/2016,-0.2849,-0.258,-0.207,-0.062,0.492
11/7/2016,-0.2848,-0.251,-0.2,-0.046,0.503
11/8/2016,-0.2859,-0.256,-0.199,-0.061,0.502
11/9/2016,-0.2957,-0.263,-0.204,-0.067,0.488
11/10/2016,-0.2958,-0.252,-0.177,-0.037,0.531
11/11/2016,-0.2769,-0.239,-0.164,-0.022,0.535
11/14/2016,-0.2768,-0.209,-0.144,-0.009,0.556
11/15/2016,-0.2766,-0.174,-0.113,0.009,0.572
11/16/2016,-0.2749,-0.1,-0.04,0.027,0.583
11/17/2016,-0.2727,-0.155,-0.099,0.011,0.565
11/18/2016,-0.2879,-0.165,-0.088,0.04,0.607
11/21/2016,-0.2898,-0.172,-0.099,0.03,0.614
11/22/2016,-0.2897,-0.154,-0.086,0.033,0.631
11/24/2016,-0.2897,-0.161,-0.086,0.032,0.647
11/25/2016,-0.2997,-0.138,-0.077,0.042,0.611
11/28/2016,-0.2998,-0.146,-0.091,0.022,0.576
11/29/2016,-0.3208,-0.17,-0.095,0.02,0.574
11/30/2016,-0.3358,-0.157,-0.094,0.025,0.575
12/1/2016,-0.3347,-0.17,-0.09,0.031,0.598
12/2/2016,-0.3919,-0.18,-0.1,0.04,0.595
12/5/2016,-0.3968,-0.179,-0.1,0.041,0.596
12/6/2016,-0.3968,-0.191,-0.094,0.05,0.625
12/7/2016,-0.4026,-0.19,-0.102,0.032,0.628
12/8/2016,-0.4027,-0.179,-0.086,0.049,0.665
12/9/2016,-0.4427,-0.179,-0.082,0.061,0.708
12/12/2016,-0.4428,-0.18,-0.065,0.088,0.795
12/13/2016,-0.4428,-0.176,-0.075,0.086,0.809
12/14/2016,-0.4418,-0.189,-0.075,0.059,0.761
12/15/2016,-0.4319,-0.19,-0.057,0.09,0.737
12/16/2016,-0.3976,-0.175,-0.058,0.081,0.668
12/19/2016,-0.3976,-0.168,-0.058,0.088,0.727
12/20/2016,-0.4006,-0.188,-0.073,0.071,0.666
12/21/2016,-0.4027,-0.18,-0.078,0.061,0.66
12/22/2016,-0.4466,-0.174,-0.079,0.056,0.693
12/26/2016,-0.4467,-0.175,-0.08,0.061,0.69
12/27/2016,-0.4468,-0.177,-0.082,0.064,0.684
12/28/2016,-0.4319,-0.162,-0.086,0.06,0.722
12/29/2016,-0.4107,-0.166,-0.106,0.04,0.712
12/30/2016,-0.3909,-0.18,-0.108,0.046,0.723
1/4/2017,-0.3676,-0.19,-0.103,0.065,0.748
1/5/2017,-0.3518,-0.197,-0.114,0.06,0.763
1/6/2017,-0.3547,-0.204,-0.118,0.059,0.743
1/10/2017,-0.3496,-0.249,-0.121,0.064,0.754
1/11/2017,-0.3469,-0.244,-0.129,0.065,0.77
1/12/2017,-0.3137,-0.221,-0.126,0.04,0.739
1/13/2017,-0.2659,-0.222,-0.124,0.05,0.735
1/16/2017,-0.2656,-0.222,-0.124,0.053,0.738
1/17/2017,-0.2779,-0.224,-0.124,0.047,0.737
1/18/2017,-0.2787,-0.228,-0.115,0.057,0.732
1/19/2017,-0.2786,-0.236,-0.101,0.077,0.782
1/20/2017,-0.3098,-0.232,-0.123,0.066,0.809
1/23/2017,-0.3096,-0.227,-0.124,0.057,0.792
1/24/2017,-0.3098,-0.233,-0.134,0.052,0.795
1/25/2017,-0.3087,-0.218,-0.1,0.074,0.819
1/26/2017,-0.3089,-0.204,-0.081,0.091,0.838
1/27/2017,-0.2856,-0.192,-0.093,0.084,0.844
1/30/2017,-0.2876,-0.232,-0.093,0.085,0.84
1/31/2017,-0.2888,-0.194,-0.09,0.087,0.832
2/1/2017,-0.2887,-0.215,-0.089,0.098,0.841
2/2/2017,-0.2887,-0.207,-0.087,0.116,0.87
2/3/2017,-0.287,-0.225,-0.09,0.1,0.872
2/6/2017,-0.2839,-0.212,-0.073,0.106,0.907
2/7/2017,-0.2767,-0.211,-0.077,0.108,0.911
2/8/2017,-0.2679,-0.215,-0.083,0.098,0.908
2/9/2017,-0.2448,-0.191,-0.086,0.099,0.867
2/10/2017,-0.2156,-0.207,-0.081,0.092,0.858
2/13/2017,-0.2197,-0.202,-0.08,0.093,0.871
2/14/2017,-0.2209,-0.209,-0.084,0.098,0.895
2/15/2017,-0.2188,-0.235,-0.1,0.091,0.897
2/16/2017,-0.2219,-0.235,-0.091,0.099,0.919
2/17/2017,-0.2676,-0.236,-0.095,0.094,0.925
2/20/2017,-0.2677,-0.229,-0.088,0.102,0.924
2/21/2017,-0.2687,-0.23,-0.095,0.095,0.92
2/22/2017,-0.2688,-0.257,-0.117,0.083,0.902
2/23/2017,-0.2966,-0.257,-0.111,0.084,0.858
2/24/2017,-0.3286,-0.255,-0.131,0.068,0.854
2/27/2017,-0.3286,-0.265,-0.137,0.054,0.805
2/28/2017,-0.3269,-0.263,-0.138,0.056,0.809
3/1/2017,-0.3169,-0.247,-0.128,0.065,0.849
3/2/2017,-0.3348,-0.275,-0.141,0.069,0.88
3/3/2017,-0.4006,-0.284,-0.152,0.078,0.855
3/6/2017,-0.4077,-0.291,-0.151,0.074,0.827
3/7/2017,-0.4057,-0.288,-0.148,0.076,0.846
3/8/2017,-0.3937,-0.28,-0.14,0.08,0.872
3/9/2017,-0.3936,-0.255,-0.116,0.096,0.865
3/10/2017,-0.3818,-0.261,-0.116,0.089,0.869
3/13/2017,-0.3779,-0.251,-0.108,0.09,0.875
3/14/2017,-0.3496,-0.255,-0.11,0.097,0.874
3/15/2017,-0.3295,-0.248,-0.109,0.097,0.864
3/16/2017,-0.3306,-0.261,-0.13,0.075,0.834
3/17/2017,-0.3348,-0.255,-0.13,0.075,0.84
3/21/2017,-0.3357,-0.254,-0.139,0.066,0.856
3/22/2017,-0.3356,-0.254,-0.149,0.061,0.841
3/23/2017,-0.3256,-0.268,-0.158,0.057,0.837
3/24/2017,-0.3139,-0.259,-0.149,0.065,0.833
3/27/2017,-0.3079,-0.26,-0.157,0.056,0.841
3/28/2017,-0.2909,-0.262,-0.152,0.058,0.829
3/29/2017,-0.2657,-0.246,-0.138,0.058,0.828
3/30/2017,-0.2377,-0.228,-0.129,0.068,0.838
3/31/2017,-0.1957,-0.186,-0.118,0.07,0.853
4/3/2017,-0.1689,-0.16,-0.103,0.075,0.851
4/4/2017,-0.1527,-0.176,-0.122,0.066,0.869
4/5/2017,-0.1576,-0.195,-0.135,0.066,0.874
4/6/2017,-0.1477,-0.208,-0.136,0.06,0.837
4/7/2017,-0.1398,-0.209,-0.144,0.061,0.846
4/10/2017,-0.1389,-0.205,-0.145,0.059,0.853
4/11/2017,-0.1396,-0.224,-0.159,0.037,0.836
4/12/2017,-0.1337,-0.213,-0.158,0.029,0.811
4/13/2017,-0.1138,-0.211,-0.158,0.031,0.793
4/14/2017,-0.1078,-0.225,-0.175,0.01,0.765
4/17/2017,-0.1098,-0.207,-0.162,0.008,0.73
4/18/2017,-0.1239,-0.22,-0.164,0.01,0.781
4/19/2017,-0.1296,-0.21,-0.17,0.011,0.766
4/20/2017,-0.1476,-0.219,-0.168,0.02,0.763
4/21/2017,-0.1656,-0.22,-0.17,0.016,0.76
4/24/2017,-0.1666,-0.213,-0.158,0.022,0.775
4/25/2017,-0.1677,-0.2,-0.151,0.026,0.779
4/26/2017,-0.1568,-0.205,-0.16,0.016,0.804
4/27/2017,-0.1418,-0.186,-0.143,0.023,0.803
4/28/2017,-0.1416,-0.209,-0.154,0.018,0.781
5/1/2017,-0.1389,-0.206,-0.161,0.014,0.789
